"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
"45202","Cincinnati","OH","Cincinnati","Hamilton",1066,287250,281200,277400,280550,297450,299900,299450,299450,303900,299900,299900,299900,299450,299450,299000,282550,278900,278900,279400,269900,269900,249750,249900,259900,265750,244450,266000,282550,288500,275000,288000,288000,275000,288000,294900,299900,315000,289900,279000,291250,299450,299900,297500,325000,324000,329900,339950,312500,309950,315900,332900,327400,319900,324900,329900,343500,349000,342000,339000,315000,334500,339000,325000,315000,330000,350000,350000,347000,339000,347000,340000,349500,345000,380950,362000,388500,350500,345000,350500,350500,409000,379000,387000,379000,365000,350000,369000,387400,385000,375000,370000,359000,350000,350000
"44305","Akron","OH","Akron","Summit",1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43400,39900,39900,44000,45000,43950,45000,39900,42500,40000,42700,42900,43950,41450,45000,49900,49900,49900,49900,49950,49900,51000,49900,45470,48700,49900,54900,50000,55450,49950,50750,49900,44900,44950,45000
"89044","Henderson","NV","Las Vegas","Clark",1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,285100,269000,278250,271000,268000,264950,269000,274900,275000,275000,268000,260000,260000,259900,262450,259900,279500,289000,278950,297250,285000,299900,299000,305000,309000,304950,302450,299700,298500,298000,295000,299000,311950,339000,306950,319000,304000,299000,339000,322450,335000,343000,345000,349000,369000,372450
"67213","Wichita","KS","Wichita","Sedgwick",1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59999,57750,57900,56400,55000,59000,54900,57000,57000,54900,53950,51750,49400,53950,54000,49900,53400,57900,56950,54900,54450,59900,54950,49900
"45638","Ironton","OH","Huntington","Lawrence",1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67400,64900,74000,74000,69900,79000,79000,79900,86950,88000,81950,77400
"15122","West Mifflin","PA","Pittsburgh","Allegheny",1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73700,73500,74900,74900,72150,74000,74000,74450,71900,70999.5,69999,70999.5,69949.5,69949.5,71500,72000,69999,69999,72900,70950,69999.5,59900,69900,69400,67500,68500,69900,69900,69700,70700,70700,71500,73250,77450,77450,73200,74900,75000,74999.5,69999.5,69900,69900,69900,69900,69000,69899,69899,71900,78500,73900,71400,69900,72900,69900,79900,72200
"34292","Venice","FL","North Port-Sarasota-Bradenton","Sarasota",1072,,,,,,,,,,,,,,,,,,,,,,,172500,173500,169950,167900,159900,160000,168000,168500,159950,165500,168300,169900,182260,181990,182990,182695,182695,171900,167450,179900,185445,184900,183950,198500,189900,189900,184000,199900,194900,194900,194900,194900,209900,208700,209900,207450,199900,219900,229950,226400,212000,229900,231400,234950,237950,254900,232000,229000,232450,235000,224900,226500,226500,226450,234900,224950,219945,225000,229900,237950,235900,233950,248750,248750,244750,239900,240975,249900,239900,259900,259900,253500
"47025","Hidden Valley","IN","Cincinnati","Dearborn",1073,,,,,,,,,,,,,,103869.5,109500,119900,119900,123590,121745,118500,115695,116490,112500,110040,114000,113000,113500,122975,126795,131950,128938.5,130000,125000,128877,135450,135450,135000,127637,134900,134560,129900,129900,124900,128000,129900,134500,129900,129900,125000,124350,129000,123900,118500,123750,123700,121400,119900,119900,118400,114900,114900,117400,117400,113900,119200,119400,117200,119000,119900,122558.5,126648,126617,129648,127450,128900,129900,123400,135000,139601,140750.5,145900,147455,145000,139900,134900,134900,134945,136717.5,139023,142660,154500,169900,169900,143660
"12144","Rensselaer","NY","Albany","Rensselaer",1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144250,152400,131000,140000,139750,145900,149900,149900,149900,149900,149900,149900,154900,155000,152500,149999,149949.5,155000,152200,159900
"06067","Rocky Hill","CT","Hartford","Hartford",1075,197500,199900,194900,192250,189900,199900,212900,212900,209950,210000,209900,214500,209900,209900,209450,207200,209900,209700,199975,199900,199900,199500,189900,190000,199900,199900,194900,189900,191500,189900,189450,183500,181700,189900,184900,178900,177900,174900,177900,184900,182500,191400,175950,172894,179200,179900,184500,178500,172900,174500,179900,179949.5,177200,181200,174500,174900,175000,187900,185000,182500,179900,179900,177750,179000,179900,179000,179900,179900,174949.5,169900,177500,179900,189900,189900,193900,169000,179900,182900,181450,179900,169900,166000,169883,178000,178450,178900,178900,168900,178000,164950,159900,168000,168441.5,174900
"33606","Tampa","FL","Tampa","Hillsborough",1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000,332450,344450,369000,369000,369000,375000,362000,349000,329000,350000,352500,352500,377250,404000,419000,404450,409000,395000,396000,419900,382500,350000,345000,369000,394950,454000
"01832","Haverhill","MA","Boston","Essex",1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,239900,225000,224900,222000,223450,229900,214900,229900,229900,229900,229900,214500,225400,210950,222400,224900,215499.5,225900,225400
"96761","Lahaina","HI","Kahului","Maui",1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872000,849000,830000,825000,830000,899450,909450,905000,919000,925000,925000,899900,895000,899000,795000,795000,825000,8e+05,799500,789000,797500,797000,864950,824000,849000,850000,799000,878000
"33406","Lake Clarke Shores","FL","Miami-Fort Lauderdale","Palm Beach",1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,140000,140000,139000,145000,145000,145000,146999.5,145000,149900,149900,146000,147000,149900
"34234","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota",1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e+05,94900,109950,109900,119950,118950,119000,129000,129750,132600,129900,129900,135150,131000
"99502","Anchorage","AK","Anchorage","Anchorage",1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,174900,172500,175000,175000,167900,165000,175000,175000,172000,162450,144500,149950,157450,173500,172000,150450,132450
"97754","Prineville","OR","Prineville","Crook",1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,172500,164000,164000,159000,166950,170950,169900,175000,169900,168000,169450,169900
"92118","Coronado","CA","San Diego","San Diego",1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130000,1195000,1329000,1329000,1264500,1337000,1347500,1412000,1349000,1374000,1390000,1399000,1297497.5,1359500,1382000,1389000,1295000,1422000,1479000,1534500,1599000,1499000
"92405","San Bernardino","CA","Riverside","San Bernardino",1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000,133700,135500,135900,152450,165000,168900,166950,164900,159900,157900,159900,159900,160000,162500,175000,175000,179000,179900,179000,175000,180000,184925,179900,178995,177995,185000,189900,189900,187302,189900,189900,189949.5,192494.5,199900,198950,201000,208000,202444,2e+05,209000,209900,217000,217000,210000,219000,219000,219000
"33477","Jupiter","FL","Miami-Fort Lauderdale","Palm Beach",1085,285000,295000,279950,282250,279000,269450,279000,279900,280000,269900,269700,269250,259900,259900,258750,276950,279900,279000,265000,259900,249000,239950,247000,237000,230000,245000,245000,249000,259900,249950,239900,259000,245000,259000,260000,275000,279450,279000,279000,276000,282449.5,284950,285000,305000,304950,3e+05,295000,299900,299000,295000,295000,299000,299000,299000,296250,292000,285000,298500,297500,298000,325500,310000,299000,299000,299000,325000,332400,332400,335000,329000,329500,329450,329900,332450,339250,332338.5,330000,339900,349000,355000,359900,349500,349900,349500,349250,350000,349949.5,349000,350000,359000,359000,349250,349900,359000
"22406","Fredericksburg","VA","Washington","Spotsylvania",1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275482,259445,249400,259900,258125,257260,255990,285790,285790,299900,292500,285395,277211.5,282499.5,299215,294900,285395,282450,279900,255990,252945,274900,275000,257945,257945,269900,267450,260000,262450,264900,264950
"28374","Pinehurst","NC","Pinehurst-Southern Pines","Moore",1087,199900,183900,192450,192450,211000,215000,229250,215500,212000,211000,211000,188500,188500,189200,177000,189000,179000,186750,178500,179250,179500,178000,167750,159900,159900,159900,159500,152000,165000,165000,167475,165000,159900,164900,165000,165000,165975,165000,164950,157250,154900,157000,155950,155950,155950,159900,159450,157000,148000,155950,159000,154900,154900,149900,148250,148250,150950,145900,144200,143000,144000,141450,146000,145000,147000,157000,157000,157000,148750,149000,149000,148250,150000,158500,151000,156950,157500,159900,159000,145000,147950,162250,167400,185000,169450,157450,157450,149000,149700,147500,139000,149500,139900,134900
"27409","Greensboro","NC",,"Guilford",1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79900,75900,71999.5,69950,72000,73900,73900,71450,72900,74900,73900,74400,73900,69900,70700,75000,78000,73200,73250,72900,69900,69900,69900,66900,66900,73500,74000,72500,75000,70000,72000,74450,79000,77200,79000,81500,82250,77450,75500,74350,79950,79500,89900,89200,80000,77000,74900,77000,78500,79900,79900
"02809","Bristol","RI","Providence","Bristol",1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248000,279000,299450,274450,234950,249900,249000,259000,249000,249450,249000,253900,262000,262900,262900,249000,254450,289900,289900,266000,259900,289900,289900,259950,244900,259900,277000,284500,299999,312000,289499.5,269000,269000,269949.5,269000,259000,259000,275000,277450,269900,287450,264900,299000,299000,299900,297000,299000,274900,280950,273499.5,280999.5,312000,329900,344900,379900,349450,359900,359000,364450
"15132","McKeesport","PA","Pittsburgh","Allegheny",1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40950,38900,42500,39900,39900,39900,39900,44900,44900,44900,39900,39900,38450,35000,35000,31450,35000,34900,29450,29900,29900,34700,34900,32900,32450,29950,33000,29900
"30540","Ellijay","GA",,"Gilmer",1090,184500,183700,176000,175000,174900,169999,169700,169000,159999.5,152400,144400,139900,142900,143900,149700,149900,149900,153000,154900,149900,149900,154950,149900,149900,147900,142500,149900,146950,135000,149250,144700,139500,135000,144900,135900,137700,154900,149450,149000,149000,149500,139900,145000,144100,139999,142500,144900,145000,144900,148638.5,159000,159000,149900,159900,149900,138638.5,138500,135838.5,138500,126950,138500,138500,134900,139000,154114,159000,159450,164900,169900,176750,170000,177000,170000,174500,169900,174500,174500,179900,179900,180950,179900,182000,184900,182447.5,179000,174900,174500,174930,169900,169900,169777,175000,194900,194838.5
"04072","Saco","ME","Portland","York",1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194500,199900,195900,196950,193950,185000,182950,177900,167450,187000,212500,189900,220000,235000,212499.5,210000
"33154","Bal Harbour","FL","Miami-Fort Lauderdale","Miami-Dade",1093,450000,450000,450000,410000,442000,425000,430000,460000,465000,450000,450000,440000,442500,424000,419000,419000,440000,427450,470000,452500,459000,435999,450000,469000,484500,525000,525000,539450,559000,549500,480000,495000,559000,510000,532000,525000,579000,549000,549000,569500,609500,649900,640000,575000,539000,570000,549000,575000,592500,625000,657000,642450,650000,699000,697000,625000,727000,720000,735000,750000,695000,685000,655150,687500,699000,687500,660300,677500,699000,726000,730000,740776,729000,685000,659000,739000,739000,747000,750000,750000,750000,749000,750000,749900,798000,819000,825000,825000,842000,839000,845000,799999.5,799999,832500
"32176","Ormond Beach","FL","Daytona Beach","Volusia",1094,149000,145000,145000,148000,148250,146000,140000,139000,139000,129950,129900,129900,129450,139450,144500,145500,145000,149900,139950,139900,139900,139000,139450,130000,129000,129000,125000,129000,124900,129900,127000,128750,128000,129995,138950,139900,139900,138000,139900,140000,149450,150000,150000,147000,149945,149950,149900,149000,152000,149900,149900,159010.5,159000,157000,150000,159800,167500,165000,161250,160000,159900,161500,165000,169200,175000,194900,189900,199900,199900,199900,196450,188250,179900,179900,185000,189900,187450,187000,189900,185000,179000,179000,179950,194900,194900,189000,192450,199000,199000,204900,204900,210000,209500,219900
"50702","Waterloo","IA","Waterloo","Black Hawk",1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84900,82500,84900,84900,89900,92200,84900,84900,79900,89900,92700,93900,89425,92225,93225,94900,95250,99200,94900,95250,94900,94900,94900,94900,89250,89500,91900,93900,94500,94500,94900,94900,89900,89900,89900,89900,96500,102900,101325,108700,107500,99900,94900,94700,93250,92900,93750,89900,89900,89900,89900,87400,86950,79700
"06488","Southbury","CT","New Haven","New Haven",1096,159900,165000,177500,169000,168350,179700,165950,149900,149900,154900,149900,154900,140000,132400,139950,139900,140000,144000,139950,134950,135000,137000,134000,129000,134000,128900,128950,129250,135000,132350,130000,129850,129900,120000,119900,119000,118000,117900,117900,119900,125000,125000,135000,137500,139900,139900,139900,139500,139000,139000,139900,162450,169500,159900,167900,179500,169900,160000,168900,169900,162450,159950,159900,163700,159900,164900,169900,160000,169900,159000,155000,155000,169900,171700,169900,169000,164900,159900,159900,165000,164900,164900,162400,164900,164900,162000,155000,154900,155000,152000,152000,159900,149900,157900
"94547","Hercules","CA","San Francisco","Contra Costa",1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315000,304000,312000,330000,330000,320000,319900,306944,327000,325000,304888,290000,292500,324900,329000,329000,334500,349500,327000
"29585","Pawleys Island","SC","Georgetown","Georgetown",1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239000,219000,2e+05,212500,215000,235000,199500,199500,199000,198900,193950,207200,227500,225000,225000,224750,230000,230000,229900,224750,223500,219000,192750,208500,198500,193750,189000,198500,189000,179900,179450,189000,189000,203750,228999
"32407","Panama City Beach","FL","Panama City","Bay",1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,167000,162550,156450,157950,157900,169500,159450,158500,157950,157000,161750,164900,164500,164500,161825,161750,169000,169900
