"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"10025","NY","New York","New York","New York",0,3571,0.00224529890541678,0.011614730878187,-0.000839395635142697,21508
2017-10-31,"60657","IL","Chicago","Cook","Chicago",1,1871,-0.0016008537886873,0.00160599571734475,-0.0142255005268704,28906
2017-10-31,"10023","NY","New York","New York","New York",2,3939,-0.000507485409794468,0.0241809672386895,0.0152061855670103,27716
2017-10-31,"60614","IL","Chicago","Cook","Chicago",3,2074,-0.00144439094848339,0.00144857556735876,-0.0142585551330798,28458
2017-10-31,"79936","TX","El Paso","El Paso","El Paso",4,843,0,-0.00236686390532544,-0.0387685290763968,2212
2017-10-31,"10002","NY","New York","New York","New York",5,3762,0.00239808153477218,0.0208955223880597,0.00966183574879227,8908
2017-10-31,"60640","IL","Chicago","Cook","Chicago",6,1583,0.000632111251580278,-0.00314861460957179,-0.010625,20422
2017-10-31,"10467","NY","New York","Bronx","New York",7,1751,0.00228963938179737,0.00114351057747284,0.0198019801980198,6082
2017-10-31,"77084","TX","Houston","Harris","Houston",8,1291,0.00155159038013964,-0.000773993808049536,-0.0129969418960245,1140
2017-10-31,"94109","CA","San Francisco","San Francisco","San Francisco",9,4331,-0.00161364684186261,-0.00436781609195402,-0.0300111982082867,8799
2017-10-31,"75070","TX","Dallas-Fort Worth","Collin","McKinney",10,1727,-0.000578703703703704,-0.00747126436781609,0,1337
2017-10-31,"11226","NY","New York","Kings","New York",11,2175,0.0135135135135135,0.0293421675343114,0.0230479774223895,8987
2017-10-31,"77494","TX","Houston","Fort Bend","Cinco Ranch",12,1592,-0.000627746390458255,-0.00313087038196619,-0.0286760219646126,471
2017-10-31,"77449","TX","Houston","Harris","Cypress",13,1346,0.00597907324364723,0.0112697220135237,-0.112137203166227,342
2017-10-31,"11375","NY","New York","Queens","New York",14,2071,-0.00623800383877159,-0.024493641073952,-0.0263281617301363,17055
2017-10-31,"10016","NY","New York","New York","New York",15,3725,0.00404312668463612,0.0230705850041197,0.0083919870059556,25706
2017-10-31,"11235","NY","New York","Kings","New York",16,2233,0.00676284941388638,0.0224358974358974,0.0238422741861531,14232
2017-10-31,"60647","IL","Chicago","Cook","Chicago",17,1739,-0.00343839541547278,0.00172811059907834,0.0235432607416127,14535
2017-10-31,"37211","TN","Nashville","Davidson","Nashville",18,1263,0.00158604282315623,0.0104,0.0251623376623377,4720
2017-10-31,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",19,2508,-0.00476190476190476,-0.00357568533969011,0.0627118644067797,5556
2017-10-31,"37013","TN","Nashville","Davidson","Nashville",20,1260,0.00158982511923688,0.00880704563650921,0.0277324632952692,3613
2017-10-31,"10009","NY","New York","New York","New York",21,3902,0.00128303823453939,0.0222687974849358,0.0098343685300207,8912
2017-10-31,"60618","IL","Chicago","Cook","Chicago",22,1668,-0.00298864315600717,-0.00179533213644524,0.0139817629179331,12787
2017-10-31,"10029","NY","New York","New York","New York",23,3009,-0.00132758048456688,0,0.00939282120093928,5471
2017-10-31,"10128","NY","New York","New York","New York",24,3324,-0.000601322910402886,-0.00805729632945389,-0.0110086283844094,21764
2017-10-31,"10011","NY","New York","New York","New York",25,4382,0.00343485230135104,0.0276735459662289,-0.000684150513112885,20420
2017-10-31,"28269","NC","Charlotte","Mecklenburg","Charlotte",26,1179,0.00255102040816327,0.0137575236457438,0.0452127659574468,3295
2017-10-31,"78572","TX","McAllen","Hidalgo","Mission",27,861,-0.00577367205542725,-0.0148741418764302,-0.127659574468085,826
2017-10-31,"77573","TX","Houston","Galveston","League City",28,1321,-0.00151171579743008,-0.00676691729323308,0.0161538461538462,1168
2017-10-31,"30349","GA","Atlanta","Clayton","Riverdale",29,987,0.00920245398773006,0.0196280991735537,0.0455508474576271,2187
2017-10-31,"79912","TX","El Paso","El Paso","El Paso",30,1069,0,0.0200381679389313,-0.00279850746268657,2021
2017-10-31,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",31,2924,-0.000683526999316473,-0.00408719346049046,0.00515641113784806,5053
2017-10-31,"94565","CA","San Francisco","Contra Costa","Pittsburg",32,1893,0,0.00264830508474576,0.0487534626038781,1275
2017-10-31,"10003","NY","New York","New York","New York",33,4153,0.00338245953128775,0.0287342085707208,0.0211458077206786,19774
2017-10-31,"10462","NY","New York","Bronx","New York",34,1596,0.020460358056266,0.0323415265200517,-0.0763888888888889,17586
2017-10-31,"10456","NY","New York","Bronx","New York",35,1848,-0.00215982721382289,-0.00431034482758621,0.0109409190371991,2683
2017-10-31,"60613","IL","Chicago","Cook","Chicago",36,1640,0.00122100122100122,0.00244498777506112,-0.0330188679245283,23161
2017-10-31,"78660","TX","Austin","Travis","Pflugerville",37,1515,-0.00197628458498024,0.0106737825216811,0.0154155495978552,866
2017-10-31,"75052","TX","Dallas-Fort Worth","Dallas","Grand Prairie",38,1171,0.00687876182287188,0.0289982425307557,0.118433619866285,1412
2017-10-31,"20009","DC","Washington","District of Columbia","Washington",39,2807,-0.00566772936592278,-0.00987654320987654,0.0137233658360419,15369
2017-10-31,"20002","DC","Washington","District of Columbia","Washington",40,2731,-0.00292077400511135,0.00220183486238532,0.0459594025277671,17545
2017-10-31,"21234","MD","Baltimore","Baltimore","Parkville",41,1392,0.00143884892086331,0.0108932461873638,0.0123636363636364,582
2017-10-31,"63376","MO","St. Louis","Saint Charles","Saint Peters",42,1004,0.00702106318956871,0.00904522613065327,0.0361197110423117,5106
2017-10-31,"77036","TX","Houston","Harris","Houston",43,911,0.0010989010989011,-0.00328227571115974,-0.0183189655172414,5466
2017-10-31,"30044","GA","Atlanta","Gwinnett","Lawrenceville",44,1239,0.00405186385737439,0.0147420147420147,0.0446880269814503,2581
2017-10-31,"10463","NY","New York","Bronx","New York",45,1949,-0.00510464522715671,-0.00255885363357216,0.0198848770277342,6261
2017-10-31,"60629","IL","Chicago","Cook","Chicago",46,1248,-0.000800640512409928,0.00160513643659711,0.00160513643659711,1813
2017-10-31,"60625","IL","Chicago","Cook","Chicago",47,1515,-0.00459921156373193,-0.00785854616895874,-0.0072083879423329,11670
2017-10-31,"11206","NY","New York","Kings","New York",48,2627,0.00114329268292683,0.00535782625334864,0.00420489296636086,8214
2017-10-31,"11230","NY","New York","Kings","New York",49,2180,0.00460829493087558,0.00925925925925926,0.000458926112895824,8273
2017-10-31,"11209","NY","New York","Kings","New York",50,2233,0.0072169598556608,0.0201005025125628,0.0168488160291439,12004
2017-10-31,"11201","NY","New York","Kings","New York",51,2968,0.00168747890651367,0.0122783083219645,0.0355896720167481,18911
2017-10-31,"78613","TX","Austin","Williamson","Cedar Park",52,1583,0.00126502213788741,0.00571791613722999,0.0206318504190845,1629
2017-10-31,"11212","NY","New York","Kings","New York",53,2146,0.0136986301369863,0.0267942583732057,0.0189933523266857,4159
2017-10-31,"37042","TN","Clarksville","Montgomery","Clarksville",54,690,0,0.00290697674418605,-0.00432900432900433,1389
2017-10-31,"75287","TX","Dallas-Fort Worth","Dallas","Dallas",55,1526,0.00726072607260726,0.0180120080053369,0.0324763193504736,1011
2017-10-31,"10024","NY","New York","New York","New York",56,4160,-0.0014402304368699,0.0221130221130221,0.01364522417154,18227
2017-10-31,"77479","TX","Houston","Fort Bend","Sugar Land",57,1473,0.00477489768076398,0.00752393980848153,-0.0521235521235521,1090
2017-10-31,"77429","TX","Houston","Harris","Cypress",58,1318,0.00610687022900763,0.00996168582375479,-0.0156833457804332,344
2017-10-31,"85032","AZ","Phoenix","Maricopa","Phoenix",59,1177,0.00684345594525235,0.0225890529973936,0.0342706502636204,4916
2017-10-31,"78130","TX","San Antonio","Comal","New Braunfels",60,1299,-0.00230414746543779,-0.00230414746543779,0.0015420200462606,1647
2017-10-31,"11214","NY","New York","Kings","New York",61,2199,-0.00136239782016349,-0.000454545454545455,0.00917852225791648,10700
2017-10-31,"77077","TX","Houston","Harris","Houston",62,1158,-0.000862812769628991,-0.00172413793103448,-0.0358034970857619,1217
2017-10-31,"78521","TX","Brownsville","Cameron","Brownsville",63,865,-0.0237020316027088,-0.0259009009009009,0.0152582159624413,1276
2017-10-31,"30043","GA","Atlanta","Gwinnett","Lawrenceville",64,1385,0.00580973129992738,0.0206337509211496,0.0335820895522388,1890
2017-10-31,"30096","GA","Atlanta","Gwinnett","Duluth",65,1296,0.00465116279069767,0.0062111801242236,0.0334928229665072,2981
2017-10-31,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",66,1207,0.00751252086811352,0.0108877721943049,0.00332502078137988,4987
2017-10-31,"94501","CA","San Francisco","Alameda","Alameda",67,2843,-0.00105411103302881,-0.0121612230715775,0.00352982703847511,5333
2017-10-31,"07030","NJ","New York","Hudson","Hoboken",68,2835,-0.00839454354669465,-0.011850819100732,-0.0281110730202263,19742
2017-10-31,"60619","IL","Chicago","Cook","Chicago",69,1228,0.00326797385620915,0.0157154673283706,0.00573300573300573,4190
2017-10-31,"11229","NY","New York","Kings","New York",70,2171,0.00789229340761374,0.0197275716298732,0.0289099526066351,8862
2017-10-31,"94110","CA","San Francisco","San Francisco","San Francisco",71,4790,0.00927096502317741,0.0267952840300107,-0.00477872428838562,7091
2017-10-31,"28277","NC","Charlotte","Mecklenburg","Charlotte",72,1432,0.0013986013986014,0.00845070422535211,0.0339350180505415,6744
2017-10-31,"75243","TX","Dallas-Fort Worth","Dallas","Dallas",73,1045,-0.00570884871550904,-0.0141509433962264,-0.0150801131008483,5472
2017-10-31,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",74,2814,-0.000710227272727273,-0.00318809776833156,0.00571837026447462,3579
2017-10-31,"33160","FL","Miami-Fort Lauderdale","Miami-Dade","Sunny Isles Beach",75,2157,-0.00507380073800738,-0.0141681901279707,-0.0447298494242693,42802
2017-10-31,"33139","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",76,2018,0.00198609731876862,-0.00786627335299902,-0.0648748841519926,30867
2017-10-31,"44107","OH","Cleveland","Cuyahoga","Lakewood",77,924,-0.0128205128205128,-0.0273684210526316,-0.0796812749003984,5523
2017-10-31,"77379","TX","Houston","Harris","Tomball",78,1202,0.000832639467110741,-0.00661157024793388,-0.0314262691377921,647
2017-10-31,"11377","NY","New York","Queens","New York",79,2221,-0.00537393640841917,-0.00448229493500672,-0.00492831541218638,9608
2017-10-31,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",80,2217,0.000902934537246049,0.000902934537246049,0.102985074626866,4662
2017-10-31,"33411","FL","Miami-Fort Lauderdale","Palm Beach","Royal Palm Beach",81,1352,0.00445765230312036,0.0112191473448018,0.0188394875659382,11502
2017-10-31,"11234","NY","New York","Kings","New York",82,2157,0.00700280112044818,0.0160150730098917,0.0141043723554302,9863
2017-10-31,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",83,2189,0.00782688766114181,0.0214652356509566,0.062621359223301,1969
2017-10-31,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",84,2148,0.00326950023353573,0.0013986013986014,0.0750750750750751,4162
2017-10-31,"11207","NY","New York","Kings","New York",85,2223,0.00315884476534296,0.00679347826086957,-0.00269179004037685,9896
2017-10-31,"75067","TX","Dallas-Fort Worth","Denton","Lewisville",86,1689,-0.00118273211117682,-0.00647058823529412,0.0193120096560048,1593
2017-10-31,"60617","IL","Chicago","Cook","Chicago",87,1210,0.0058187863674148,0.0125523012552301,0.0117056856187291,3403
2017-10-31,"10019","NY","New York","New York","New York",88,3898,-0.00102511532547412,0.0127305793712653,0.0132570834416428,19881
2017-10-31,"44035","OH","Cleveland","Lorain","Elyria",89,720,0.00278551532033426,0.00278551532033426,0.037463976945245,1985
2017-10-31,"23462","VA","Virginia Beach","Virginia Beach City","Virginia Beach",90,1228,0.00573300573300573,0.007383100902379,-0.00243704305442729,12452
2017-10-31,"19143","PA","Philadelphia","Philadelphia","Philadelphia",91,1071,0.00187090739008419,0.0209723546234509,0.0448780487804878,19037
2017-10-31,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",92,1372,0.00219138056975895,0.0140428677014043,0.0269461077844311,2971
2017-10-31,"78704","TX","Austin","Travis","Austin",93,1699,-0.00585137507314219,-0.0139291932675566,-0.0184864240323512,6374
2017-10-31,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",94,2479,-0.000403225806451613,-0.00201288244766506,0.0239570425444031,1508
2017-10-31,"08701","NJ","New York","Ocean","Lakewood Township",95,1449,-0.00617283950617284,0.00069060773480663,0.0553532410779315,7689
2017-10-31,"85710","AZ","Tucson","Pima","Tucson",96,972,0.0062111801242236,0.0253164556962025,0.0704845814977974,3687
2017-10-31,"11355","NY","New York","Queens","New York",97,2185,0.00137488542621448,0.00413602941176471,-0.00273847558192606,10983
2017-10-31,"78666","TX","Austin","Hays","San Marcos",98,1171,0,0.0308098591549296,0.0182608695652174,1630
2017-10-31,"66062","KS","Kansas City","Johnson","Olathe",99,1222,-0.000817661488143908,-0.00488599348534202,0.0347163420829805,1923
2017-10-31,"78745","TX","Austin","Travis","Austin",100,1433,0.00139762403913347,0.00139762403913347,-0.0124052377670572,3662
2017-10-31,"95630","CA","Sacramento","Sacramento","Folsom",101,1672,0.002999400119976,0.0289230769230769,0.119143239625167,2436
2017-10-31,"91910","CA","San Diego","San Diego","Chula Vista",102,2098,-0.000476417341591234,0.00238891543239369,0.0558631102164066,4387
2017-10-31,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",103,2892,-0.0031023784901758,0.0115424973767051,0.0554744525547445,4859
2017-10-31,"10314","NY","New York","Richmond","New York",104,1947,-0.00102616726526424,0.011954261954262,0.0124804992199688,11860
2017-10-31,"87111","NM","Albuquerque","Bernalillo","Albuquerque",105,1081,0.0121722846441948,0.0227057710501419,0.00651769087523277,750
2017-10-31,"94558","CA","Napa","Napa","Napa",106,2328,-0.00214316330904415,-0.0189633375474083,-0.0189633375474083,2426
2017-10-31,"11215","NY","New York","Kings","New York",107,2774,0.00726216412490922,0.033532041728763,0.0316102640386761,17979
2017-10-31,"98052","WA","Seattle","King","Redmond",108,2074,0.00144857556735876,0.0126953125,0.0206692913385827,6009
2017-10-31,"30024","GA","Atlanta","Gwinnett","Suwanee",109,1476,0.00408163265306122,0.0144329896907216,0.0228690228690229,1529
2017-10-31,"32210","FL","Jacksonville","Duval","Jacksonville",110,862,0,0,-0.0046189376443418,1724
2017-10-31,"06010","CT","Hartford","Hartford","Bristol",111,1167,0.0103896103896104,0.0245829675153644,0.058983666061706,5124
2017-10-31,"11221","NY","New York","Kings","New York",112,2471,0.00284090909090909,0.0056980056980057,0.00898325847284606,12647
2017-10-31,"33025","FL","Miami-Fort Lauderdale","Broward","Miramar",113,1393,-0.0014336917562724,-0.005,0.00868935553946416,12962
2017-10-31,"60610","IL","Chicago","Cook","Chicago",114,1893,0.00424403183023873,0.017741935483871,-0.0068205666316894,27136
2017-10-31,"30281","GA","Atlanta","Henry","Stockbridge",115,1153,0.00348128807658834,0.00348128807658834,-0.0351464435146444,268
2017-10-31,"89108","NV","Las Vegas","Clark","Las Vegas",116,883,0.011454753722795,0.0327485380116959,0.0486935866983373,4567
2017-10-31,"78240","TX","San Antonio","Bexar","San Antonio",117,1148,0.00701754385964912,0.0141342756183746,0.0132391879964696,986
2017-10-31,"85225","AZ","Phoenix","Maricopa","Chandler",118,1152,0.0078740157480315,0.0203720106288751,0.0568807339449541,3496
2017-10-31,"02169","MA","Boston","Norfolk","Quincy",119,2032,-0.000983284169124877,0.016,0.0288607594936709,6989
2017-10-31,"33009","FL","Miami-Fort Lauderdale","Broward","Hallandale",120,1578,-0.00441640378548896,-0.014366021236727,-0.0235148514851485,30411
2017-10-31,"15601","PA","Pittsburgh","Westmoreland","Greensburg",121,998,-0.00893743793445879,-0.0225269343780607,-0.0784856879039705,825
2017-10-31,"93722","CA","Fresno","Fresno","Fresno",122,1106,0.00454132606721163,0.0212373037857802,0.154488517745303,664
2017-10-31,"48180","MI","Detroit","Wayne","Taylor",123,817,0.00368550368550369,0.00368550368550369,0.0354879594423321,195
2017-10-31,"17603","PA","Lancaster","Lancaster","Lancaster",124,941,-0.00212089077412513,0.0228260869565217,0.054932735426009,1774
2017-10-31,"95608","CA","Sacramento","Sacramento","Carmichael",125,1458,0.00760193503800968,0.0231578947368421,0.0987189148455162,2712
2017-10-31,"85308","AZ","Phoenix","Maricopa","Glendale",126,1181,0.0051063829787234,0.0225108225108225,0.0544642857142857,1284
2017-10-31,"94533","CA","Vallejo","Solano","Fairfield",127,1668,0.00663850331925166,0.0176937156802929,0.0747422680412371,2183
2017-10-31,"60611","IL","Chicago","Cook","Chicago",128,2001,0.00603318250377074,0.0193581253183902,-0.0200783545543585,29608
2017-10-31,"43055","OH","Columbus","Licking","Newark",129,799,0.00250941028858218,0.0126742712294043,-0.0431137724550898,2415
2017-10-31,"14850","NY","Ithaca","Tompkins","Ithaca",130,1787,0.00280583613916947,0.00789622109419064,0.096319018404908,2492
2017-10-31,"87114","NM","Albuquerque","Bernalillo","Albuquerque",131,1038,0.0087463556851312,0,0.00289855072463768,298
2017-10-31,"33024","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",132,1394,-0.000716845878136201,-0.00214745884037223,0.011611030478955,4909
2017-10-31,"80013","CO","Denver","Arapahoe","Aurora",133,1512,0.00867244829886591,0.0264765784114053,0.0588235294117647,3826
2017-10-31,"20906","MD","Washington","Montgomery","Silver Spring",134,1755,-0.00510204081632653,-0.0173572228443449,-0.0123804164321891,12097
2017-10-31,"37075","TN","Nashville","Sumner","Hendersonville",135,1157,-0.0127986348122867,-0.0236286919831224,-0.0374376039933444,567
2017-10-31,"11211","NY","New York","Kings","New York",136,2961,-0.00504032258064516,-0.0073751257123701,0.0210344827586207,11938
2017-10-31,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",137,3094,0.000646830530401035,-0.000323101777059774,0.0187685215673362,3095
2017-10-31,"11373","NY","New York","Queens","New York",138,2185,0,-0.00137111517367459,-0.0162089149031968,10839
2017-10-31,"11385","NY","New York","Queens","New York",139,2238,-0.00444839857651246,0.00584269662921348,0.00584269662921348,11175
2017-10-31,"85281","AZ","Phoenix","Maricopa","Tempe",140,1265,0.00396825396825397,0.0168810289389068,0.0251215559157212,7039
2017-10-31,"44060","OH","Cleveland","Lake","Mentor",141,1059,0.0172910662824208,0.0281553398058252,-0.0346399270738377,4664
2017-10-31,"43081","OH","Columbus","Franklin","Westerville",142,1169,0.000856164383561644,0.012998266897747,-0.00764006791171477,5422
2017-10-31,"78577","TX","McAllen","Hidalgo","Pharr",143,815,-0.0343601895734597,-0.0411764705882353,-0.140295358649789,1012
2017-10-31,"28027","NC","Charlotte","Cabarrus","Concord",144,1326,0,0.0091324200913242,0.0231481481481482,1488
2017-10-31,"85364","AZ","Yuma","Yuma","Yuma",145,834,-0.00119760479041916,0.0072463768115942,0.019559902200489,1780
2017-10-31,"08753","NJ","New York","Ocean","Toms River",146,1617,0.00434782608695652,0.00684931506849315,0.0176211453744493,1597
2017-10-31,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",147,2478,0.00161681487469685,0.00731707317073171,0.0495552731893266,7645
2017-10-31,"91709","CA","Riverside","San Bernardino","Chino Hills",148,1984,-0.00150981378963261,0.00608519269776876,0.0770901194353963,1646
2017-10-31,"65807","MO","Springfield","Greene","Springfield",149,660,-0.00151285930408472,-0.00302114803625378,-0.0178571428571429,765
2017-10-31,"60620","IL","Chicago","Cook","Chicago",150,1199,0.00250836120401338,0.00418760469011725,-0.00249584026622296,2178
2017-10-31,"75034","TX","Dallas-Fort Worth","Collin","Frisco",151,1904,0,-0.0072992700729927,0.0111524163568773,809
2017-10-31,"10028","NY","New York","New York","New York",152,3400,-0.00497512437810945,-0.011915140947399,-0.0190421234852856,17064
2017-10-31,"60634","IL","Chicago","Cook","Chicago",153,1515,-0.00328947368421053,-0.00850785340314136,-0.00197628458498024,3439
2017-10-31,"95823","CA","Sacramento","Sacramento","Sacramento",154,1299,0.0116822429906542,0.0417000801924619,0.120793787748059,1596
2017-10-31,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",155,2167,0.00650255457501161,0.0159399906235349,0.0398272552783109,3024
2017-10-31,"27410","NC",,"Guilford","Greensboro",156,1025,0.0009765625,0.0138476755687438,0.0374493927125506,4940
2017-10-31,"06902","CT","Stamford","Fairfield","Stamford",157,2051,-0.00436893203883495,-0.0134680134680135,-0.041588785046729,9580
2017-10-31,"43123","OH","Columbus","Franklin","Grove City",158,1233,-0.000810372771474879,0.00817661488143908,0.00407166123778502,3238
2017-10-31,"20011","DC","Washington","District of Columbia","Washington",159,2698,-0.00332471370520872,0.000370782350760104,0.0580392156862745,10182
2017-10-31,"60016","IL","Chicago","Cook","Des Plaines",160,1432,-0.00278551532033426,-0.00209059233449477,-0.0137741046831956,12706
2017-10-31,"92109","CA","San Diego","San Diego","San Diego",161,2733,0.00256786500366838,0.00997782705099778,0.0407463823305408,9546
2017-10-31,"45011","OH","Cincinnati","Butler","Hamilton",162,840,-0.004739336492891,-0.0300230946882217,-0.0829694323144105,2097
2017-10-31,"60628","IL","Chicago","Cook","Chicago",163,1239,0.00161681487469685,0.0114285714285714,0.00731707317073171,1678
2017-10-31,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",164,2864,-0.00521014241055922,-0.0130944176430048,0.0112994350282486,4652
2017-10-31,"91911","CA","San Diego","San Diego","Chula Vista",165,2003,0.00501756146512795,0.00957661290322581,0.0856368563685637,3423
2017-10-31,"44256","OH","Cleveland","Medina","Medina",166,1106,0.00454132606721163,0.0128205128205128,-0.0332167832167832,1576
2017-10-31,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",167,1205,0,0.00416666666666667,-0.0274414850686037,378
2017-10-31,"02148","MA","Boston","Middlesex","Malden",168,2179,-0.0086442220200182,-0.00638394892840857,0.0163246268656716,7864
2017-10-31,"75228","TX","Dallas-Fort Worth","Dallas","Dallas",169,1188,0.0050761421319797,0.00337837837837838,0.0366492146596859,767
2017-10-31,"89121","NV","Las Vegas","Clark","Las Vegas",170,1069,0.0132701421800948,0.0268972142170989,0.0754527162977867,6518
2017-10-31,"33647","FL","Tampa","Hillsborough","Tampa",171,1189,0.0016849199663016,0,0.00677392040643522,5904
2017-10-31,"89117","NV","Las Vegas","Clark","Las Vegas",172,930,0.0130718954248366,0.0356347438752784,0.0640732265446224,4753
2017-10-31,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",173,1037,0.00875486381322957,0.0401203610832497,-0.0076555023923445,1613
2017-10-31,"92345","CA","Riverside","San Bernardino","Hesperia",174,1193,0.00590219224283305,0.0161839863713799,0.06233303650935,573
2017-10-31,"43130","OH","Columbus","Fairfield","Lancaster",175,1099,-0.0196253345227475,-0.0265721877767936,-0.0582690659811482,1338
2017-10-31,"11236","NY","New York","Kings","New York",176,2130,0.00709219858156028,0.00947867298578199,0.0196266156055529,12527
2017-10-31,"28314","NC","Fayetteville","Cumberland","Fayetteville",177,673,0.00148809523809524,-0.00737463126843658,0.00148809523809524,2640
2017-10-31,"40475","KY","Richmond","Madison","Richmond",178,930,0.00540540540540541,0.021978021978022,-0.0634441087613293,479
2017-10-31,"94536","CA","San Francisco","Alameda","Fremont",179,2549,-0.00312866640594447,-0.00195771339075959,0.0111067036890123,4797
2017-10-31,"92503","CA","Riverside","Riverside","Riverside",180,1584,0.00699300699300699,0.0252427184466019,0.0924137931034483,1664
2017-10-31,"65203","MO","Columbia","Boone","Columbia",181,901,-0.0088008800880088,-0.0195865070729053,0.00670391061452514,3708
2017-10-31,"19111","PA","Philadelphia","Philadelphia","Philadelphia",182,1133,-0.00264084507042254,-0.000881834215167548,0.0318761384335155,4844
2017-10-31,"92126","CA","San Diego","San Diego","San Diego",183,1967,0.0118312757201646,0.0330882352941176,0.0903547671840355,6169
2017-10-31,"27406","NC",,"Guilford","Greensboro",184,786,0.00255102040816327,0.00898587933247754,0.0466045272969374,1299
2017-10-31,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",185,1725,0.00174216027874564,0.0093622001170275,0.0486322188449848,5060
2017-10-31,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bell",186,2294,0.00393873085339169,0.00218435998252512,0.0749765698219306,4383
2017-10-31,"97229","OR","Portland","Washington","Cedar Mill",187,1558,0.00257400257400257,0.00192926045016077,0.00711053652230123,2435
2017-10-31,"29732","SC","Charlotte","York","Rock Hill",188,930,0.0119695321001088,0.0414333706606943,0.0356347438752784,335
2017-10-31,"27610","NC","Raleigh","Wake","Raleigh",189,1159,0.000863557858376511,0.0017286084701815,0.0293072824156306,663
2017-10-31,"98103","WA","Seattle","King","Seattle",190,2253,0.00133333333333333,0,0.0264236902050114,6807
2017-10-31,"10457","NY","New York","Bronx","New York",191,1778,0.00451977401129944,0.0131054131054131,0.00056274620146314,2762
2017-10-31,"21740","MD","Hagerstown","Washington","Hagerstown",192,1031,0.00291828793774319,0.00291828793774319,0.00389483933787731,2988
2017-10-31,"32822","FL","Orlando","Orange","Orlando",193,1079,0.0102996254681648,0.0365033621517771,0.0672601384767557,8203
2017-10-31,"22191","VA","Washington","Prince William","Woodbridge",194,1804,0.00110987791342952,0.00725851479620324,0.00725851479620324,8610
2017-10-31,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",195,2215,0.00180913613749435,-0.000451263537906137,0.0794346978557505,3771
2017-10-31,"60626","IL","Chicago","Cook","Chicago",196,1433,-0.000697350069735007,-0.00624133148404993,-0.0218430034129693,13624
2017-10-31,"92592","CA","Riverside","Riverside","Temecula",197,1805,0.00781686208821887,0.015185601799775,0.0427498555748122,1908
2017-10-31,"87120","NM","Albuquerque","Bernalillo","Albuquerque",198,1075,0.000931098696461825,0.00186393289841566,0.00186393289841566,187
2017-10-31,"98012","WA","Seattle","Snohomish","Bothell",199,1996,0.00604838709677419,0.0235897435897436,0.0633990410229089,4146
2017-10-31,"10027","NY","New York","New York","New York",200,3226,-0.00401358443964187,-0.00247371675943105,-0.00554870530209618,5557
2017-10-31,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",201,2887,-0.00413935839944809,0.00138744363510232,0.0219469026548673,2852
2017-10-31,"92336","CA","Riverside","San Bernardino","Fontana",202,1995,0.00808489135927236,0.0390625,0.105263157894737,545
2017-10-31,"30062","GA","Atlanta","Cobb","Marietta",203,1318,-0.00302571860816944,0.0030441400304414,0.0361635220125786,983
2017-10-31,"46307","IN","Chicago","Lake","Crown Point",204,1357,-0.00147167034584253,0.00295639320029564,0.0576773187840998,1500
2017-10-31,"33012","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",205,1453,0.00276052449965493,0.00484094052558783,0.0153738644304682,9866
2017-10-31,"80134","CO","Denver","Douglas","Parker",206,1757,0.0051487414187643,0.020918070889018,0.0191415313225058,2957
2017-10-31,"23454","VA","Virginia Beach","Virginia Beach City","Virginia Beach",207,1249,0.00321285140562249,0.00321285140562249,0.00401929260450161,6720
2017-10-31,"46227","IN","Indianapolis","Marion","Indianapolis",208,838,0.00600240096038415,0.00600240096038415,0.0169902912621359,1721
2017-10-31,"11238","NY","New York","Kings","New York",209,2766,0.00655021834061135,0.0274888558692422,0.034018691588785,11763
2017-10-31,"74012","OK","Tulsa","Tulsa","Broken Arrow",210,874,-0.00455580865603645,0,-0.0541125541125541,379
2017-10-31,"21117","MD","Baltimore","Baltimore","Owings Mills",211,1541,-0.00129617627997408,-0.0090032154340836,-0.00194300518134715,3628
