"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
"37205","Nashville","TN","Nashville","Davidson",352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947000,1999500,1795000,1795000,1782500,1785000,1782500,1785000,1800000,1800000,1785000,1681505,1638505,1550000,1749000,1599000,1715805,1699000,1640805,1649000
"32459","Santa Rosa Beach","FL","Crestview-Fort Walton Beach-Destin","Walton",353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349000,2344500,2249000,2345500,2300000,2349000,2512500,2435000,2545000,2521500,2299000,2315000,1999000
"19601","Reading","PA","Reading","Berks",354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64900,65000,65000,65000,64900,69900,66750,64900,60000,67450,64900,59900,61450
"83440","Rexburg","ID","Rexburg","Madison",355,249900,249900,249900,249900,239450,247325,241950,239000,235000,229900,235000,224500,219950,219900,219900,219950,211000,215000,209000,211000,219000,214950,210450,195000,199700,199500,216400,224900,224950,217000,214950,239900,238700,237500,219900,243600,243600,219900,237000,237000,226450,239450,251450,265450,274000,287000,289000,279000,272450,275000,263950,268450,244500,248500,259450,260000,259000,264900,258950,249450,256950,247900,261950,245000,264900,269000,269450,275000,269000,275000,285000,285000,269000,262500,259450,264900,267000,259900,259900,274950,279000,289000,299000,275450,254900,266950,276900,310000,289000,297500,297750,297500,310000,299900
"06824","Fairfield","CT","Stamford","Fairfield",356,1487500,1595000,1572450,1595000,1549900,1524949.5,1499000,1495000,1499000,1549000,1649450,1672000,1662000,1725000,1710000,1695000,1695000,1720000,1795000,1793000,1650000,1573500,1439000,1387000,1457000,1525000,1547000,1699000,1474000,1547000,1599000,1772500,1695000,1497000,1499000,1595000,1695000,1650000,1573000,1452000,1475000,1399000,1399000,1395000,1399450,1544000,1597000,1722000,1749000,1699000,1695000,1599000,1599000,1609000,1599000,1599000,1585000,1585000,1572500,1624000,1650000,1599000,1649500,1599000,1595000,1575000,1424500,1495000,1498000,1495000,1495000,1497000,1395000,1395000,1395000,1395000,1395000,1350000,1324950,1372500,1299450,1295000,1295000,1224000,1299000,1329000,1399000,1399000,1449900,1524500,1549000,1549000,1562000,1514900
"33837","Davenport","FL","Lakeland","Polk",357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324990,340000,335000,334500,335490,327990,328745,327500,326990,327240,332195,330990,330990,330990,322195,320260,316990,312990,321897.5,323990,335990,333490,345000,351945,339990,345495,353990,349900,345490,346900,346900,353995,359700,356965,340000,340990,335000,335000,337500,324900,335000,338000,345000,337450,342990,346500,347245,347990,314945
"11937","East Hampton","NY","New York","Suffolk",358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3495000,3950000,4250000,4250000,4250000,4250000,4250000,3995000,3995000,3995000,3950000,3995000,3795000,3595000,3972500,3995000,3952500,3995000,3995000,3995000,3500000,3122500
"93021","Moorpark","CA","Ventura","Ventura",359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875000,869000,869000,869000,860495,864999,860700,870000,901680,921880,941540,922120,885000,902896.5,880990,880000,885000,899000,896495,894000,901495,889550,905110,873990,893990,889999,894949.5,889999,902274.5,938000,958550,938000
"30045","Lawrenceville","GA","Atlanta","Gwinnett",360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314900,289900,288595,290057.5,289500,290990,285490,289160,282900,278500,276900,281515,288000,296977,300594.5,303990,308570,306920,301264,299900,301264,301725,303900,304900,304900,304900,312400,309900,309130,304900,308900,308900,300400,305875,304850,306320,312945,315445,314900,317572.5,314900,309900,310000,299900
"92675","San Juan Capistrano","CA","Los Angeles-Long Beach-Anaheim","Orange",361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2197000,1995000,1896500,1845000,1886500,1812000,1875000,1850000,1899000,1875000,1824000,1793500,1824000,1799000,1695000,1797000,1575000,1795000,1796494.5,1695000,1797989,1841500,1825000,1825000,1749000,1719000,1672000,1696000,1749000,1879000,1812500,1799900,1923500,1890000,1805900,1895000,1945000,1920000,1949000,1811900,1799000,1906150,1811900,1780000,1777450,1692700,1802900,1813900,1865400
"33618","Greater Carrollwood","FL","Tampa","Hillsborough",362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472450,467900,467900,459450,472500,492950,487000,506900,465000,509950,499900,497500,496700,477350,467250,460000,458000,450000,450000,447450,483900,5e+05,492500,518900,485000,529949.5,549905,564900,566950,572900,573900,573400,574450
"30094","Conyers","GA","Atlanta","Rockdale",363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,289900,289900,287000,285000,272500,274950,249000,272200,279900,289900,271950,300485,314900,308295,298192.5,301900,312610,304792,307490,299450,292098,301338,312757.5,312535,316698,315977,315093,314930,315256,314718,315093,314506,319900,319052.5,326000,320007,325735.5,324900,326829,330800,297991,298945.5,304588
"23435","Suffolk","VA","Virginia Beach","Suffolk City",364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469900,459900,454900,444450,434900,429000,443900,462642.5,457642.5,457642.5,429900,449900,448950,439900,439900,439900,439900,489000,484450,469000,454900,489900,459900,479900,539900,479097,469900,450000,449950,432450,449900,430000,383000,419950,429950,409000,435300,435300,452500,450000,451250,452500,439900,439450,444900
"22101","Mc Lean","VA","Washington","Fairfax",365,1277000,1299000,1399000,1450000,1399000,1350000,1399000,1389000,1500000,1450000,1499000,1437500,1550000,1524000,1499000,1549000,1649500,1599999,1622450,1649950,1690000,1639900,1649945,1679950,1795000,1748500,1698786,1650000,1649000,1650000,1625000,1599000,1650000,1682450,1712375,1785000,1795000,1750000,1675000,1599949.5,1698000,1750000,1715000,1749500,1794500,1783717,1744239,1825000,1787500,1872000,1822000,1885000,1799000,1799475,1800000,1879000,1795000,1799000,1800000,1879000,1879000,1850000,1849000,1825000,1849000,1812000,1771500,1775000,1789000,1772000,1775000,1789000,1798500,1750000,1775000,1704950,1690000,1695000,1696500,1750000,1750000,1750000,1750000,1799450,1827498.5,1750000,1722500,1692500,1795000,1899450,1850000,1789554,1699999,1794175
"33913","Fort Myers","FL","Fort Myers","Lee",366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332450,329450,310950,344900,344450,359900,362449.5,359900,339900,339680,336250,335000,346650,341650,339900,339900,339400,336900,332450,335000,350000,370000,362450,376750,379450,379900,383342.5,409450,429450,424900,422400,416900,416900,399900,399947.5,419900,409999.5,419900,407349.5,430500,429000,399900,459000,439000
"30013","Conyers","GA","Atlanta","Rockdale",367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279900,263972,266990,262990,255990,255990,271490,265040,287065,288932.5,299000,291432.5,290432.5,290065,290432.5,284900,282400,279945
"02721","Fall River","MA","Providence","Bristol",368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229900,232400,212400,199900,204900,189900,189900,209900,219000,227400,209900,209900,199900,229900,234900,239900,224900,234900,209900,199900,199900,209450,190950,189900,189900,214900,224900,229000,249450,269900,269900,252400,249900,236067,219900,224899,229900,219900,222600,248300,253700,251850,250000,254900,249900
