"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
"06790","Torrington","CT","Torrington","Litchfield",102,159000,153450,149000,139900,139900,139900,139700,136250,134950,137500,147000,149499.5,139900,146250,144350,139900,139900,139900,139900,134500,139900,129900,128900,126450,129900,129900,129900,129900,129900,122450,119900,119900,119900,119900,122400,126000,125000,120000,119900,119900,119900,119900,119900,119900,119900,119900,119900,119500,119900,121000,125400,119900,134949.5,130900,129900,122400,119900,132449.5,129900,122450,115000,112450,114900,117450,119950,119800,115450,117500,117500,118700,117500,117500,104900,110250,119900,119900,119450,124900,124999.5,125000,126250,124999.5,126500,115000,112000,111187.5,110187.5,127500,123900,119900,119900,122450,129900,125000
"01420","Fitchburg","MA","Worcester","Worcester",103,,,,,122449.5,129900,129900,134900,126000,124950,125000,119450,122400,129900,139000,125000,119900,122450,125900,130000,135000,132450,122450,122450,119900,119900,122450,126450,130000,127900,127900,127900,127900,126000,131900,128450,117450,113900,112900,119900,132400,135000,142449.5,139900,139900,137150,136900,146450,149300,146950,144800,142900,144800,145900,143450,140000,140000,139900,145450,135900,134900,129000,129000,134850,141950,137500,142450,145500,139900,142000,140450,138950,143450,138450,136000,137000,128950,149900,144900,139650,139900,159900,144900,148500,139900,144900,162400,152450,155000,149900,164950,182400,177450,184000
"11435","New York","NY","New York","Queens",104,440000,462000,459000,449000,449000,445000,405000,405000,449000,449000,449000,449999,429000,429000,430000,437000,440000,439000,379800,417930,410000,419000,409500,379000,422000,419000,399000,399999,399000,399000,399000,399000,399999,409000,424500,419450,440000,448000,494999,492499.5,472000,404499.5,469000,490000,499000,519000,519450,520000,520000,5e+05,5e+05,499000,489000,494999,494999,495000,497000,499000,495000,499000,542500,554950,599000,599000,589000,589000,589000,569000,569500,629000,629000,629000,649999,675000,699000,654999,654999.5,675000,599999,630000,699990,699990,699000,819000,819000,819000,712500,699000,712000,699000,699000,699000,699000,735000
"02149","Everett","MA","Boston","Middlesex",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479999,459950,454950,489900,499900,498950,499950,527450,527450,5e+05,519900,519900,554500,535000,554900,557450,575000,579000,579000,6e+05
"06360","Norwich","CT","New London","New London",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105000,122450,134900,129950,139000,139000,127450,120000,119900,119900,119900,118000,115000,115000,125000,122400,122400,116500,119900
"99504","Anchorage","AK","Anchorage","Anchorage",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000,362000,415000,426250,449900,449950,422500,430000,417500,425000,399949.5,402499.5,399900,389900,405750,439450,416200,432000,439450,377450,385000
"12601","Town of Poughkeepsie","NY","New York","Dutchess",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159000,159000,159450,159900,152797.5,159000,159900,150595,147000,144200,135000,137450,131700,130000,125000,134250,149900,149900,150000,149450,149000,139000,145000,137000,139000,139000,149000,139000,139000,139000,149000,139000,149900,147000,147000,130000,129000,125000,127000,125000,127000,134949.5,134999,136950,139900,140000,144950,140000,139900,149900,159900,148400,154900,154900,149999,156950,159900,187500,183900
"12401","Kingston","NY","Kingston","Ulster",109,,,174900,175000,195000,195000,195000,195000,184900,182450,168450,159900,149900,149000,152400,155950,151400,154900,154900,152900,151400,156950,159000,149900,149900,149900,145000,154900,154900,149000,152450,156450,147450,139000,138500,138000,142450,145000,149900,149900,149900,149900,150000,149450,139900,139900,139900,138000,129900,134900,139900,138950,149000,138000,139900,138000,137750,133400,136500,133400,129999.5,130650,139450,139900,140000,141000,142000,142000,142000,142000,142000,142000,149900,149050,150950,152000,159000,159500,161950,151900,152000,155500,152000,158600,155000,149900,145950,145950,149900,169700,182450,179900,198250,195000
"04240","Lewiston","ME","Lewiston","Androscoggin",110,145000,145000,142500,139900,139950,140000,143500,145000,142500,139735,129900,125000,125000,125000,125000,115000,124000,119999,122900,125000,122900,122900,125000,121500,120000,119450,129500,129000,121500,119000,119500,112500,121000,115000,124900,116000,107950,109900,115000,115000,115000,124900,119000,119250,115000,132500,127000,127500,124900,122450,129950,119950,124900,127450,115900,115450,115000,115900,115400,115000,120000,114900,119900,125000,128950,135500,135000,129000,125000,129450,127500,120000,119000,114900,109950,110000,117400,112450,110000,124900,124900,124900,120000,121950,124900,119500,124450,124900,125000,124950,124950,122450,129700,127000
"90291","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849000,1849000,1699000,1799500,1800000,1800000,1800000,1799000,1800000,1800000,1800000,1800000,1826000,1826000,1995000,1949000,1965000,1899000,1999000,1912000,1899000,1942000,2197500,2275000,2250000,2250000,2197500,2272500,2225000,2250000,2150000,1999000,2150000,2195000,2350000,2595000,2400000,2500000,2374999.5,2479000,2477500
