"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"10025","NY","New York","New York","New York",0,3735,-0.00133689839572192,0.011646803900325,0.017156862745098,11590
2017-10-31,"60657","IL","Chicago","Cook","Chicago",1,2108,0.00190114068441065,0.00668576886341929,-0.00659754948162111,19955
2017-10-31,"10023","NY","New York","New York","New York",2,4173,0.000959462700887503,0.026063437423162,0.058599695585997,16863
2017-10-31,"60614","IL","Chicago","Cook","Chicago",3,2314,-0.00258620689655172,-0.00558659217877095,-0.0127986348122867,22779
2017-10-31,"79936","TX","El Paso","El Paso","El Paso",4,1003,0.004004004004004,0.00501002004008016,-0.00791295746785361,29177
2017-10-31,"10002","NY","New York","New York","New York",5,3751,0,0.0212360468282058,0.0135098621994056,3802
2017-10-31,"60640","IL","Chicago","Cook","Chicago",6,1656,0.00302846759539673,0.00302846759539673,-0.00301023479831427,15051
2017-10-31,"10467","NY","New York","Bronx","New York",7,1761,0.00113700966458215,0.00859106529209622,0.0250291036088475,1043
2017-10-31,"77084","TX","Houston","Harris","Houston",8,1428,0,0.00563380281690141,-0.00557103064066852,25525
2017-10-31,"94109","CA","San Francisco","San Francisco","San Francisco",9,4417,-0.00225886604924328,-0.00585190186810713,-0.0234357727172231,6444
2017-10-31,"75070","TX","Dallas-Fort Worth","Collin","McKinney",10,1940,0.000515729757607014,0.00154878678368611,0.000515729757607014,27381
2017-10-31,"11226","NY","New York","Kings","New York",11,2344,0.00860585197934595,0.0129645635263613,0.0339655932951037,2383
2017-10-31,"77494","TX","Houston","Fort Bend","Cinco Ranch",12,2231,-0.000448028673835125,-0.000895656068069861,-0.0223488168273444,26710
2017-10-31,"77449","TX","Houston","Harris","Cypress",13,1429,0.00210378681626928,0.00989399293286219,-0.00556715379262352,29511
2017-10-31,"11375","NY","New York","Queens","New York",14,2113,-0.00704887218045113,-0.0194895591647332,-0.0194895591647332,14260
2017-10-31,"10016","NY","New York","New York","New York",15,3778,0.00105988341282459,0.0183288409703504,0.00854244527495996,12425
2017-10-31,"11235","NY","New York","Kings","New York",16,2273,0.00530738611233967,0.0102222222222222,0.022952295229523,8672
2017-10-31,"60647","IL","Chicago","Cook","Chicago",17,2033,-0.000982800982800983,0.00993541977148535,0.0506459948320413,11867
2017-10-31,"37211","TN","Nashville","Davidson","Nashville",18,1575,0.000635324015247776,0.00767754318618042,0.0472074468085106,18679
2017-10-31,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",19,2733,0.00293577981651376,0.0129725722757598,0.0519630484988453,10712
2017-10-31,"37013","TN","Nashville","Davidson","Nashville",20,1444,0.00277777777777778,0.00487125956854558,0.0219391365888181,20170
2017-10-31,"10009","NY","New York","New York","New York",21,4407,-0.00113327289211242,0.0306361085126286,0.040859707132735,1910
2017-10-31,"60618","IL","Chicago","Cook","Chicago",22,2039,-0.00146914789422135,0.00691358024691358,0.0124131082423039,13018
2017-10-31,"10029","NY","New York","New York","New York",23,3452,-0.00115740740740741,-0.00547392682224143,0.0219064535227946,1569
2017-10-31,"10128","NY","New York","New York","New York",24,3865,0.00207415089447757,0.0219460602855632,0.0534205505587353,11139
2017-10-31,"10011","NY","New York","New York","New York",25,4710,-0.00254129606099111,0.0328947368421053,0.00748663101604278,10867
2017-10-31,"28269","NC","Charlotte","Mecklenburg","Charlotte",26,1340,0.00374531835205993,0.00827689992475546,0.0268199233716475,25170
2017-10-31,"78572","TX","McAllen","Hidalgo","Mission",27,1029,0,-0.0162523900573614,-0.0077145612343298,18773
2017-10-31,"77573","TX","Houston","Galveston","League City",28,1988,0.000503271263210871,-0.000502765208647562,-0.0158415841584158,24390
2017-10-31,"30349","GA","Atlanta","Clayton","Riverdale",29,1123,0.00898472596585804,0.0246350364963504,0.0574387947269303,22468
2017-10-31,"79912","TX","El Paso","El Paso","El Paso",30,1256,0.000796812749003984,0.0056044835868695,-0.0164447924823806,19142
2017-10-31,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",31,4781,-0.000418147606104955,-0.00208724692131079,0.0178837555886736,8039
2017-10-31,"94565","CA","San Francisco","Contra Costa","Pittsburg",32,2214,0.00911577028258888,0.0269016697588126,0.0588235294117647,21290
2017-10-31,"77584","TX","Houston","Brazoria","Pearland",33,1879,-0.00371155885471898,-0.0110526315789474,-0.0314432989690722,21614
2017-10-31,"10003","NY","New York","New York","New York",34,4460,0.000224265530387979,0.0384167636786962,0.0546228422794987,8582
2017-10-31,"10462","NY","New York","Bronx","New York",35,1583,0.0219496449322143,0.0326157860404436,-0.0833815865662999,13334
2017-10-31,"10456","NY","New York","Bronx","New York",36,1898,0.00370174510840825,0.0063626723223754,0.0451541850220264,674
2017-10-31,"60613","IL","Chicago","Cook","Chicago",37,1660,0.00423472474289171,0.00302114803625378,-0.0415704387990762,17233
2017-10-31,"78660","TX","Austin","Travis","Pflugerville",38,1634,0,-0.00365853658536585,-0.00183262064752596,21745
2017-10-31,"75052","TX","Dallas-Fort Worth","Dallas","Grand Prairie",39,1579,0.00317662007623888,0.0141297366730893,0.0443121693121693,23914
2017-10-31,"20009","DC","Washington","District of Columbia","Washington",40,2829,-0.00352236703064459,-0.00527426160337553,0.0198269646719539,11751
2017-10-31,"20002","DC","Washington","District of Columbia","Washington",41,2791,-0.00321428571428571,0.00143523501973448,0.0547996976568405,13747
2017-10-31,"21234","MD","Baltimore","Baltimore","Parkville",42,1629,0.00122925629993854,0.00742115027829314,0.0303605313092979,21618
2017-10-31,"63376","MO","St. Louis","Saint Charles","Saint Peters",43,1438,-0.00138888888888889,-0.00138888888888889,0.00209059233449477,25642
2017-10-31,"77036","TX","Houston","Harris","Houston",44,1256,0.00399680255795364,0.00399680255795364,-0.022568093385214,9968
2017-10-31,"30044","GA","Atlanta","Gwinnett","Lawrenceville",45,1343,0.00223880597014925,0.00448765893792072,0.0394736842105263,22689
2017-10-31,"10463","NY","New York","Bronx","New York",46,2145,0,0.00941176470588235,0.0509554140127389,2307
2017-10-31,"60629","IL","Chicago","Cook","Chicago",47,1450,-0.00343642611683849,-0.00480439258750858,0.00834492350486787,18932
2017-10-31,"60625","IL","Chicago","Cook","Chicago",48,1822,0.00164925783397471,0.00551876379690949,0.0010989010989011,10595
2017-10-31,"11206","NY","New York","Kings","New York",49,2703,0.000740466493891151,0.000370096225018505,0.0176957831325301,2628
2017-10-31,"11230","NY","New York","Kings","New York",50,2422,0.00790678318768206,0.0267062314540059,0.0439655172413793,5850
2017-10-31,"11209","NY","New York","Kings","New York",51,2362,0.00382490437739057,0.00212134068731438,0.017664799655321,6730
2017-10-31,"11201","NY","New York","Kings","New York",52,3062,0,0.00856389986824769,0.0595155709342561,9360
2017-10-31,"78613","TX","Austin","Williamson","Cedar Park",53,1742,-0.00114678899082569,0.00114942528735632,-0.0180383314543405,22080
2017-10-31,"11212","NY","New York","Kings","New York",54,2274,0.0115658362989324,0.0115658362989324,0.0393053016453382,1624
2017-10-31,"37042","TN","Clarksville","Montgomery","Clarksville",55,947,0.00211640211640212,0.00530785562632696,0.0128342245989305,24053
2017-10-31,"75287","TX","Dallas-Fort Worth","Dallas","Dallas",56,2035,0.000491642084562439,0.00147637795275591,0.00246305418719212,6229
2017-10-31,"10024","NY","New York","New York","New York",57,4489,-0.00288760550866282,0.011719630380888,0.00223264121455682,10081
2017-10-31,"77479","TX","Houston","Fort Bend","Sugar Land",58,2318,-0.0094017094017094,-0.0157112526539278,-0.047658175842235,25517
2017-10-31,"77429","TX","Houston","Harris","Cypress",59,1730,-0.000577700751010976,-0.00631820792647904,-0.0253521126760563,24171
2017-10-31,"85032","AZ","Phoenix","Maricopa","Phoenix",60,1387,0.00361794500723589,0.0191036002939015,0.0555555555555556,20270
2017-10-31,"78130","TX","San Antonio","Comal","New Braunfels",61,1489,-0.00201072386058981,-0.0053440213760855,0.0354659248956885,19318
2017-10-31,"11214","NY","New York","Kings","New York",62,2335,0.00128644939965695,0.0161009573542211,0.0214348206474191,3319
2017-10-31,"77077","TX","Houston","Harris","Houston",63,2058,0.00684931506849315,0.00684931506849315,0.0213399503722084,11595
2017-10-31,"78521","TX","Brownsville","Cameron","Brownsville",64,895,-0.00776053215077605,-0.008859357696567,0.0193621867881549,20316
2017-10-31,"30043","GA","Atlanta","Gwinnett","Lawrenceville",65,1489,0.00134498991257566,0.00608108108108108,0.0340277777777778,23447
2017-10-31,"30096","GA","Atlanta","Gwinnett","Duluth",66,1436,0,0.0041958041958042,0.0316091954022989,14383
2017-10-31,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",67,1561,0.0045045045045045,0.0103559870550162,0.0182648401826484,23784
2017-10-31,"94501","CA","San Francisco","Alameda","Alameda",68,3379,-0.00412614205717654,-0.0134306569343066,0.00356400356400356,11678
2017-10-31,"07030","NJ","New York","Hudson","Hoboken",69,2963,-0.0116744496330887,-0.0221122112211221,-0.0269293924466338,15025
2017-10-31,"60619","IL","Chicago","Cook","Chicago",70,1389,-0.000719424460431655,0.00144196106705119,0.0266075388026608,12950
2017-10-31,"73099","OK","Oklahoma City","Canadian","Yukon",71,1237,-0.000807754442649435,0.00161943319838057,-0.0236779794790845,24628
2017-10-31,"11229","NY","New York","Kings","New York",72,2346,0.00903225806451613,0.02,0.0534351145038168,8970
2017-10-31,"94110","CA","San Francisco","San Francisco","San Francisco",73,4562,0.00528867342441604,0.0131023761936487,0,8887
2017-10-31,"28277","NC","Charlotte","Mecklenburg","Charlotte",74,1927,-0.00103680663556247,-0.0117948717948718,0.0163502109704641,22137
2017-10-31,"75243","TX","Dallas-Fort Worth","Dallas","Dallas",75,1522,0.00794701986754967,0.0160213618157543,0.0621074668527565,10356
2017-10-31,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",76,3944,0.00126935770500127,0.0102459016393443,0.0265486725663717,5581
2017-10-31,"33160","FL","Miami-Fort Lauderdale","Miami-Dade","Sunny Isles Beach",77,2213,-0.000902934537246049,-0.00895656068069861,-0.0216622458001768,27081
2017-10-31,"33139","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",78,2147,-0.000465549348230912,-0.00831408775981524,-0.0508399646330681,22906
2017-10-31,"44107","OH","Cleveland","Cuyahoga","Lakewood",79,1346,0.0029806259314456,0.0243531202435312,0.023574144486692,10554
2017-10-31,"77379","TX","Houston","Harris","Tomball",80,1800,0.00278551532033426,0.00390407138873397,-0.0131578947368421,23554
2017-10-31,"11377","NY","New York","Queens","New York",81,2203,-0.00090702947845805,-0.00586642599277978,-0.0134348410210479,4687
2017-10-31,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",82,2403,0.00208507089241034,0.0122156697556866,0.126054358013121,8276
2017-10-31,"33411","FL","Miami-Fort Lauderdale","Palm Beach","Royal Palm Beach",83,1964,-0.000508905852417303,0.00152983171851096,0.0108080288214102,26991
2017-10-31,"11234","NY","New York","Kings","New York",84,2254,0.00490414623272403,0,0.014858171994597,12036
2017-10-31,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",85,2336,0,0.00214500214500214,0.0565355042966983,21184
2017-10-31,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",86,2313,0.00477845351867941,0.00872219799389446,0.0773171867722403,11489
2017-10-31,"11207","NY","New York","Kings","New York",87,2235,0.0108548168249661,0.0108548168249661,0.0328096118299445,3358
2017-10-31,"75067","TX","Dallas-Fort Worth","Denton","Lewisville",88,1657,0.00363416111447608,0.00790754257907543,0.0298321939092604,11262
2017-10-31,"60617","IL","Chicago","Cook","Chicago",89,1348,-0.00222057735011103,0.00372300819061802,0.00973782771535581,18506
2017-10-31,"10019","NY","New York","New York","New York",90,4195,-0.0030893536121673,-0.000238322211630124,0.0179568066003397,10034
2017-10-31,"44035","OH","Cleveland","Lorain","Elyria",91,864,-0.00575373993095512,-0.00575373993095512,0.0140845070422535,19465
2017-10-31,"23462","VA","Virginia Beach","Virginia Beach City","Virginia Beach",92,1309,0.00383435582822086,0.0100308641975309,0.0115919629057187,19557
2017-10-31,"19143","PA","Philadelphia","Philadelphia","Philadelphia",93,1092,0.0018348623853211,0.012987012987013,0.0390104662226451,21832
2017-10-31,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",94,1528,0.00328299409061064,-0.0173633440514469,0.00131061598951507,15399
2017-10-31,"78704","TX","Austin","Travis","Austin",95,2388,-0.00208942749686586,-0.0025062656641604,0.00759493670886076,10653
2017-10-31,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",96,2830,0,0.00675916044112415,0.0377704437110378,16819
2017-10-31,"08701","NJ","New York","Ocean","Lakewood Township",97,1914,0,-0.0051975051975052,0.0208,20778
2017-10-31,"85710","AZ","Tucson","Pima","Tucson",98,1133,0.0017683465959328,0.0116071428571429,0.0729166666666667,16512
2017-10-31,"11355","NY","New York","Queens","New York",99,2237,0.00358905338716913,0.0131340579710145,0.0154334997730368,8641
2017-10-31,"78666","TX","Austin","Hays","San Marcos",100,1462,-0.00272851296043656,0.00481099656357388,-0.0054421768707483,10036
2017-10-31,"66062","KS","Kansas City","Johnson","Olathe",101,1760,-0.00056785917092561,-0.0062111801242236,-0.00226757369614512,20537
2017-10-31,"78745","TX","Austin","Travis","Austin",102,1675,-0.00178784266984505,0.00119545726240287,-0.00178784266984505,14779
2017-10-31,"95630","CA","Sacramento","Sacramento","Folsom",103,2233,-0.00044762757385855,-0.00267976775346137,0.0131578947368421,21045
2017-10-31,"91910","CA","San Diego","San Diego","Chula Vista",104,2434,0.00123406005758947,0.00995850622406639,0.0437392795883362,14666
2017-10-31,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",105,3275,-0.00395377128953771,-0.00213284582571603,0.0523778920308483,4935
2017-10-31,"10314","NY","New York","Richmond","New York",106,2219,0.00407239819004525,0.0192926045016077,0.0462046204620462,17405
2017-10-31,"87111","NM","Albuquerque","Bernalillo","Albuquerque",107,1363,0.00888230940044412,0.026355421686747,0.0141369047619048,18473
2017-10-31,"94558","CA","Napa","Napa","Napa",108,2679,0.0101809954751131,0.0190186382655002,0.039580908032596,15603
2017-10-31,"11215","NY","New York","Kings","New York",109,2903,0.0055420852095601,0.0272469922151451,0.0594890510948905,6222
2017-10-31,"98052","WA","Seattle","King","Redmond",110,2737,0.00366703337000367,0.0163386557742295,0.032440588457186,17006
2017-10-31,"30024","GA","Atlanta","Gwinnett","Suwanee",111,1931,0.000518134715025907,0.00782881002087683,0.0120545073375262,21041
2017-10-31,"32210","FL","Jacksonville","Duval","Jacksonville",112,1033,-0.0028957528957529,0.00193986420950533,0.0227722772277228,18914
2017-10-31,"06010","CT","Hartford","Hartford","Bristol",113,1502,0.0100874243443174,0.028062970568104,-0.00923482849604222,16870
2017-10-31,"11221","NY","New York","Kings","New York",114,2516,0.0064,0.00399042298483639,0.0265197878416973,695
2017-10-31,"33025","FL","Miami-Fort Lauderdale","Broward","Miramar",115,1699,0.000588928150765607,0.000588928150765607,0.00890736342042755,19357
2017-10-31,"60610","IL","Chicago","Cook","Chicago",116,1924,0.00680272108843537,0.0261333333333333,0.0131648235913639,22246
2017-10-31,"30281","GA","Atlanta","Henry","Stockbridge",117,1214,0.00830564784053156,0.0244725738396625,0.0474547023295945,19952
2017-10-31,"89108","NV","Las Vegas","Clark","Las Vegas",118,1151,0.00524017467248908,0.0185840707964602,0.0549954170485793,18353
2017-10-31,"78240","TX","San Antonio","Bexar","San Antonio",119,1360,0.003690036900369,0.0119047619047619,0.021021021021021,11392
2017-10-31,"85225","AZ","Phoenix","Maricopa","Chandler",120,1340,0.0029940119760479,0.0113207547169811,0.0395655546935609,19297
2017-10-31,"77433","TX","Houston","Harris","Cypress",121,1748,0.0034443168771527,-0.00228310502283105,-0.0207282913165266,20591
2017-10-31,"02169","MA","Boston","Norfolk","Quincy",122,2325,-0.00342906129447064,-0.0106382978723404,0.00431965442764579,11265
2017-10-31,"33009","FL","Miami-Fort Lauderdale","Broward","Hallandale",123,1625,0.00061576354679803,-0.00245549416820135,-0.00306748466257669,23029
2017-10-31,"15601","PA","Pittsburgh","Westmoreland","Greensburg",124,956,0.00631578947368421,0.0246516613076099,-0.00829875518672199,17643
2017-10-31,"93722","CA","Fresno","Fresno","Fresno",125,1314,0.0053557765876052,0.012326656394453,0.0217729393468118,19351
2017-10-31,"48180","MI","Detroit","Wayne","Taylor",126,997,-0.003,0.00707070707070707,0.106548279689234,21133
2017-10-31,"78245","TX","San Antonio","Bexar","San Antonio",127,1283,0.00156128024980484,0.00234375,0.0346774193548387,19134
2017-10-31,"17603","PA","Lancaster","Lancaster","Lancaster",128,1175,0.00599315068493151,0.0120585701981051,0.0604693140794224,17259
2017-10-31,"95608","CA","Sacramento","Sacramento","Carmichael",129,1833,0.00769653655854865,0.0217391304347826,0.0632250580046404,16585
2017-10-31,"85308","AZ","Phoenix","Maricopa","Glendale",130,1448,0.00277008310249307,0.00695410292072323,0.0218772053634439,21295
2017-10-31,"94533","CA","Vallejo","Solano","Fairfield",131,1940,0.00154878678368611,0.00726895119418484,0.0730088495575221,16938
2017-10-31,"60611","IL","Chicago","Cook","Chicago",132,2062,0.00536323744514871,0.0233250620347395,0.00487329434697856,25195
2017-10-31,"43055","OH","Columbus","Licking","Newark",133,851,0.00472255017709563,0.0228365384615385,0.0155131264916468,18896
2017-10-31,"14850","NY","Ithaca","Tompkins","Ithaca",134,1764,0.00570125427594071,0.0232018561484919,0.0161290322580645,9671
2017-10-31,"87114","NM","Albuquerque","Bernalillo","Albuquerque",135,1270,0.00793650793650794,0.016,0.00474683544303797,19865
2017-10-31,"33024","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",136,1812,0.00276701715550636,0.00778642936596218,0.0174059517125211,20961
2017-10-31,"80013","CO","Denver","Arapahoe","Aurora",137,1878,0.00427807486631016,0.0206521739130435,0.0123989218328841,23318
2017-10-31,"20906","MD","Washington","Montgomery","Silver Spring",138,1972,0.00203252032520325,0.00663603879530373,-0.0154767848227659,20922
2017-10-31,"37075","TN","Nashville","Sumner","Hendersonville",139,1684,-0.000593471810089021,-0.0029603315571344,0.00118906064209275,21644
2017-10-31,"11211","NY","New York","Kings","New York",140,3171,0.00126302494474266,-0.00595611285266458,0.0705604321404456,3767
2017-10-31,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",141,4421,-0.00158084914182475,0.00477272727272727,0.0293364377182771,11138
2017-10-31,"11385","NY","New York","Queens","New York",142,2347,-0.00424268137462877,0.00859475719810915,0.0280332895313184,3075
2017-10-31,"11373","NY","New York","Queens","New York",143,2149,-0.000465116279069767,-0.00463177396943029,-0.0249546279491833,6011
2017-10-31,"85281","AZ","Phoenix","Maricopa","Tempe",144,1360,0.00443131462333826,0.0164424514200299,0.0477657935285054,10989
2017-10-31,"44060","OH","Cleveland","Lake","Mentor",145,1325,0.0045489006823351,0.000755287009063444,-0.000754147812971343,23645
2017-10-31,"43081","OH","Columbus","Franklin","Westerville",146,1529,-0.00260926288323549,-0.00130633572828217,0.0289367429340511,19009
2017-10-31,"78577","TX","McAllen","Hidalgo","Pharr",147,891,-0.00779510022271715,-0.0429645542427497,-0.0490928495197439,14893
2017-10-31,"28027","NC","Charlotte","Cabarrus","Concord",148,1417,0.0049645390070922,0.0186915887850467,0.0449852507374631,20441
2017-10-31,"85364","AZ","Yuma","Yuma","Yuma",149,870,0.00346020761245675,0.00115074798619102,0.0308056872037915,16914
2017-10-31,"08753","NJ","New York","Ocean","Toms River",150,1924,0.00417536534446764,-0.00155682407887909,0.0355220667384284,23873
2017-10-31,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",151,3409,-0.00438084112149533,-0.0104499274310595,0.0179157957599283,22234
2017-10-31,"91709","CA","Riverside","San Bernardino","Chino Hills",152,3063,-0.00195503421309873,-0.00065252854812398,0.0580310880829016,20597
2017-10-31,"65807","MO","Springfield","Greene","Springfield",153,818,0.00245098039215686,-0.0024390243902439,-0.0048661800486618,15888
2017-10-31,"60620","IL","Chicago","Cook","Chicago",154,1389,0.00144196106705119,0.00361271676300578,0.0281273131014064,13586
2017-10-31,"75034","TX","Dallas-Fort Worth","Collin","Frisco",155,2632,-0.00189609404626469,-0.00679245283018868,-0.0160747663551402,14261
2017-10-31,"10028","NY","New York","New York","New York",156,4326,0.00721769499417928,0.0234208658623137,0.00557880055788006,7369
2017-10-31,"60634","IL","Chicago","Cook","Chicago",157,1784,-0.00223713646532438,-0.0105379922351636,-0.00111982082866741,19208
2017-10-31,"95823","CA","Sacramento","Sacramento","Sacramento",158,1528,0.0166333998669328,0.0516173434273916,0.0961262553802009,15889
2017-10-31,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",159,2644,0.0011359333585763,0.0114766641162969,0.0597194388777555,13005
2017-10-31,"27410","NC",,"Guilford","Greensboro",160,1449,-0.000689655172413793,0.0168421052631579,0.05,18783
2017-10-31,"06902","CT","Stamford","Fairfield","Stamford",161,2428,-0.00246507806080526,0.00206355757325629,0.00830564784053156,12115
2017-10-31,"43123","OH","Columbus","Franklin","Grove City",162,1400,0.0050251256281407,0.0204081632653061,0.0502625656414104,20450
2017-10-31,"20011","DC","Washington","District of Columbia","Washington",163,2701,-0.00368867576540022,-0.00221647580347248,0.0654832347140039,15436
2017-10-31,"60016","IL","Chicago","Cook","Des Plaines",164,1683,-0.00118694362017804,0.00238237045860631,0.03125,21079
2017-10-31,"92109","CA","San Diego","San Diego","San Diego",165,3171,-0.000945179584120983,0.0082670906200318,0.0275437459494491,10599
2017-10-31,"45011","OH","Cincinnati","Butler","Hamilton",166,1535,0.0039241334205363,0.0192563081009296,0.0406779661016949,20559
2017-10-31,"60628","IL","Chicago","Cook","Chicago",167,1333,0.00225563909774436,0.0106141015921152,0.0136882129277567,18779
2017-10-31,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",168,3685,-0.000271296798697775,-0.00351541373715522,0.0304809843400447,4954
2017-10-31,"91911","CA","San Diego","San Diego","Chula Vista",169,2318,0.00607638888888889,0.0171127687582273,0.0522015433499773,14219
2017-10-31,"44256","OH","Cleveland","Medina","Medina",170,1672,0.000598444045481747,0.0245098039215686,0.0766258853831294,20079
2017-10-31,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",171,1579,0.000633713561470215,0.0108834827144686,0.0512649800266312,20287
2017-10-31,"75228","TX","Dallas-Fort Worth","Dallas","Dallas",172,1397,0.0101229211858279,0.0264511388684791,0.0631659056316591,14915
2017-10-31,"02148","MA","Boston","Middlesex","Malden",173,2333,0.00430477830391735,-0.00892098555649957,0.0161149825783972,7765
2017-10-31,"89121","NV","Las Vegas","Clark","Las Vegas",174,1184,0.00338983050847458,0.0145672664952871,0.0376862401402279,15552
2017-10-31,"33647","FL","Tampa","Hillsborough","Tampa",175,1752,-0.00397953382603752,-0.00341296928327645,0.00863557858376511,19266
2017-10-31,"89117","NV","Las Vegas","Clark","Las Vegas",176,1446,0.00836820083682008,0.0269886363636364,0.0463096960926194,18053
2017-10-31,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",177,1337,0.00224887556221889,0,0.00601956358164033,11212
2017-10-31,"92345","CA","Riverside","San Bernardino","Hesperia",178,1327,0.0053030303030303,0.0223420647149461,0.0692989524576954,20434
2017-10-31,"43130","OH","Columbus","Fairfield","Lancaster",179,1016,-0.0193050193050193,-0.0424128180961357,-0.0879712746858169,18212
2017-10-31,"11236","NY","New York","Kings","New York",180,2237,0.0131340579710145,0.014052583862194,0.0219278209227958,4012
2017-10-31,"28314","NC","Fayetteville","Cumberland","Fayetteville",181,830,-0.00120336943441637,-0.00479616306954436,-0.0130796670630202,8724
2017-10-31,"40475","KY","Richmond","Madison","Richmond",182,1154,0.00698080279232112,0.0140597539543058,0.0149516270888303,12117
2017-10-31,"94536","CA","San Francisco","Alameda","Fremont",183,3154,0.00286168521462639,0.00798977309044423,0.0102498398462524,18006
2017-10-31,"92503","CA","Riverside","Riverside","Riverside",184,1892,0.0069185737094199,0.0215982721382289,0.0665163472378805,18364
2017-10-31,"65203","MO","Columbia","Boone","Columbia",185,1341,0.000746268656716418,0.0105501130369254,-0.00886917960088692,16989
2017-10-31,"19111","PA","Philadelphia","Philadelphia","Philadelphia",186,1277,0.00156862745098039,0.018341307814992,0.00868878357030016,16219
2017-10-31,"92126","CA","San Diego","San Diego","San Diego",187,2500,0.00120144173007609,0.00684655658477648,0.034340091021928,19085
2017-10-31,"77450","TX","Houston","Fort Bend","Cinco Ranch",188,1844,0.00435729847494553,-0.000542005420054201,-0.0212314225053079,20017
2017-10-31,"27406","NC",,"Guilford","Greensboro",189,914,0.00219298245614035,0.0144284128745838,0.0603248259860789,21285
2017-10-31,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",190,2123,0.00378250591016548,0.0167624521072797,0.0727640222334512,14534
2017-10-31,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bell",191,2351,0.00427167876975651,0.0155507559395248,0.099111734455353,4172
2017-10-31,"97229","OR","Portland","Washington","Cedar Mill",192,2411,-0.000828843762950684,0.00500208420175073,-0.0199186991869919,19543
2017-10-31,"29732","SC","Charlotte","York","Rock Hill",193,1358,0.00518134715025907,0.024132730015083,0.0422102839600921,18178
2017-10-31,"27610","NC","Raleigh","Wake","Raleigh",194,1237,-0.000807754442649435,-0.000807754442649435,0.0342809364548495,19860
2017-10-31,"76244","TX","Dallas-Fort Worth","Tarrant","Fort Worth",195,1785,0.00112170499158721,0.00733634311512415,0.0264519838987924,19297
2017-10-31,"98103","WA","Seattle","King","Seattle",196,2835,0.00105932203389831,0.00961538461538462,0.041513592946363,14475
2017-10-31,"10457","NY","New York","Bronx","New York",197,1786,0.00960994912379876,0.0211549456832476,0.00112107623318386,428
2017-10-31,"21740","MD","Hagerstown","Washington","Hagerstown",198,1088,0.003690036900369,-0.00548446069469835,-0.00457456541628545,18966
2017-10-31,"77095","TX","Houston","Harris","Houston",199,1675,0.00119545726240287,0,-0.0198946752486834,19876
2017-10-31,"32822","FL","Orlando","Orange","Orlando",200,1223,-0.00649878147847279,-0.0032599837000815,0.0346869712351946,13442
2017-10-31,"22191","VA","Washington","Prince William","Woodbridge",201,1838,0.00218102508178844,0.0143487858719647,0.0256696428571429,16365
2017-10-31,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",202,2323,0.00258955545964609,0.00693541395752059,0.076958738989337,10682
2017-10-31,"60626","IL","Chicago","Cook","Chicago",203,1463,0.00205479452054795,0.000683994528043776,-0.0233644859813084,9042
2017-10-31,"92592","CA","Riverside","Riverside","Temecula",204,2266,-0.000881834215167548,0.00532386867790595,0.0413602941176471,22141
2017-10-31,"87120","NM","Albuquerque","Bernalillo","Albuquerque",205,1212,0.00165289256198347,0.00414250207125104,0,20772
2017-10-31,"98012","WA","Seattle","Snohomish","Bothell",206,2384,0,0.00294488851493479,0.0369725967812092,18152
2017-10-31,"10027","NY","New York","New York","New York",207,3314,0,0.000301841231512225,0.00546116504854369,2034
2017-10-31,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",208,4514,-0.00900109769484083,-0.0286206154508285,0.0175834084761046,4281
2017-10-31,"92336","CA","Riverside","San Bernardino","Fontana",209,2183,0.000458295142071494,0,0.0229615745079663,22680
2017-10-31,"30062","GA","Atlanta","Cobb","Marietta",210,1924,0,0.00156168662155128,0.0288770053475936,21133
2017-10-31,"46307","IN","Chicago","Lake","Crown Point",211,1560,-0.00446713465220166,-0.0132827324478178,-0.00319488817891374,27324
