"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"08083","NJ","Philadelphia","Camden","Somerdale",8963,1620,0.0062111801242236,0.0169491525423729,0.0182275298554368,3265
2017-10-31,"25560","WV","Huntington","Putnam","Scott Depot",8964,1180,-0.0117252931323283,-0.028006589785832,-0.0117252931323283,3267
2017-10-31,"27377","NC",,"Guilford","Whitsett",8965,1142,0.0169189670525378,0.0486685032139577,0.0855513307984791,3965
2017-10-31,"44710","OH","Canton","Stark","Canton",8966,672,0.00298507462686567,-0.0029673590504451,0.00900900900900901,3539
2017-10-31,"75657","TX",,"Marion","Jefferson",8967,1260,-0.00552486187845304,-0.0186915887850467,-0.0425531914893617,2457
2017-10-31,"33182","FL","Miami-Fort Lauderdale","Miami-Dade","Tamiami",8968,2315,0.000432152117545376,0.00129757785467128,0.0118006993006993,4276
2017-10-31,"11771","NY","New York","Nassau","Oyster Bay",8969,3573,0.00280662363177098,0.000560067208064968,0.0264291870152255,3394
2017-10-31,"32736","FL","Orlando","Lake","Eustis",8970,1506,-0.0013262599469496,-0.00594059405940594,-0.00855826201448321,3002
2017-10-31,"49712","MI",,"Charlevoix","Boyne City",8971,1127,0.00625,0.0367985280588776,0.00714924039320822,6364
2017-10-31,"06480","CT","Hartford","Middlesex","Town of Portland",8972,1572,0.00769230769230769,0.0135396518375242,0.00575815738963532,3620
2017-10-31,"79835","TX","El Paso","El Paso","Canutillo",8973,937,0.00106837606837607,-0.00319148936170213,-0.0208986415882968,2192
2017-10-31,"14905","NY","Elmira","Chemung","Town of Elmira",8974,1130,0,-0.0216450216450216,-0.0325342465753425,3315
2017-10-31,"70812","LA","Baton Rouge","East Baton Rouge","Baton Rouge",8975,1103,0.00914913083257091,-0.00898472596585804,0.0719144800777454,2097
2017-10-31,"99204","WA","Spokane","Spokane","Spokane",8976,1115,0.00631768953068592,0.0459662288930582,0.136595310907238,1941
2017-10-31,"06479","CT","Hartford","Hartford","Southington",8977,1590,0.0146777281429483,0.0317975340687865,-0.033434650455927,3663
2017-10-31,"10589","NY","New York","Westchester","Somers",8978,2837,-0.00595655220742817,0.000705467372134039,-0.0280918122644741,4198
2017-10-31,"21795","MD","Hagerstown","Washington","Williamsport",8979,1205,0.00500417014178482,-0.0106732348111658,0.00500417014178482,3292
2017-10-31,"77002","TX","Houston","Harris","Houston",8980,1566,-0.00318268618714195,-0.0138539042821159,-0.0711743772241993,1678
2017-10-31,"19350","PA","Philadelphia","Chester","New Garden Township",8981,2199,0.00732936326156665,0.0119650253106305,0.0299765807962529,3716
2017-10-31,"36079","AL","Troy","Pike","Troy",8982,1089,0.00554016620498615,0.0293005671077505,-0.00365965233302836,1783
2017-10-31,"70818","LA","Baton Rouge","East Baton Rouge","Baton Rouge",8983,1421,-0.00420462508759636,0.00211565585331453,0.0797872340425532,3646
2017-10-31,"45409","OH","Dayton","Montgomery","Kettering",8984,1170,-0.00255754475703325,0.00343053173241852,0.0263157894736842,2607
2017-10-31,"29670","SC","Greenville","Anderson","Pendleton",8985,1076,0.00373134328358209,0.0237868696479543,0.0228136882129278,3353
2017-10-31,"75021","TX","Sherman","Grayson","Denison",8986,1020,-0.0087463556851312,-0.0116279069767442,0.0805084745762712,2829
2017-10-31,"85123","AZ","Phoenix","Pinal","Casa Grande",8987,914,0,0.0178173719376392,0.115995115995116,2365
2017-10-31,"78408","TX","Corpus Christi","Nueces","Corpus Christi",8988,1028,-0.002909796314258,0.000973709834469328,-0.0780269058295964,2592
2017-10-31,"90211","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Beverly Hills",8989,6185,-0.00048480930833872,0.0042214645234616,0.0649104683195592,2200
2017-10-31,"04841","ME",,"Knox","Rockland",8990,1196,-0.0123864574731627,-0.0156378600823045,-0.0164473684210526,2540
2017-10-31,"84337","UT","Ogden","Box Elder","Tremonton",8991,1190,0.015358361774744,0.0276338514680484,0.0587188612099644,3542
2017-10-31,"98252","WA","Seattle","Snohomish","Granite Falls",8992,1688,0.0071599045346062,0.0242718446601942,0.0841361592806679,2875
2017-10-31,"20712","MD","Washington","Prince Georges","Mount Rainier",8993,2009,0.0034965034965035,0.00550550550550551,0.0131114473020676,1285
