"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"24128","VA","Blacksburg","Giles","Newport",14491,1208,-0.00165289256198347,0.00332225913621262,-0.0495672698662471,600
2017-10-31,"01034","MA","Springfield","Hampden","Tolland",14492,1678,0.0102347983142685,-0.00886001181334909,-0.0662214802448525,1115
2017-10-31,"17860","PA","Sunbury","Northumberland","Shamokin Township",14493,1180,-0.0199335548172757,-0.0142021720969089,-0.010896898575021,1017
2017-10-31,"47954","IN","Crawfordsville","Montgomery","Ladoga",14494,1005,0.003996003996004,0.0223804679552391,0.0680127523910733,1050
2017-10-31,"12748","NY",,"Sullivan","Callicoon",14495,1232,-0.00323624595469256,-0.00404203718674212,0.0190239867659222,609
2017-10-31,"49271","MI","Hillsdale","Hillsdale","Pittsford",14496,960,-0.00518134715025907,-0.00207900207900208,0.0256410256410256,608
2017-10-31,"75705","TX","Tyler","Smith","Tyler",14497,985,0.0123329907502569,0.0196687370600414,-0.00905432595573441,540
2017-10-31,"04971","ME",,"Somerset","St Albans",14498,970,0.0114702815432742,0.0146443514644351,0.00518134715025907,647
2017-10-31,"67017","KS","Wichita","Butler","Benton",14499,1325,0.0145482388973966,0.0122230710466005,0.0466034755134281,550
2017-10-31,"46166","IN","Indianapolis","Morgan","Paragon",14500,952,0.00740740740740741,0.0170940170940171,0.10955710955711,549
2017-10-31,"66105","KS","Kansas City","Wyandotte","Kansas City",14501,686,0.00145985401459854,0.0103092783505155,-0.014367816091954,928
2017-10-31,"03465","NH","Keene","Cheshire","Troy",14502,1311,0.00459770114942529,0.00382848392036753,0.033096926713948,545
2017-10-31,"12723","NY",,"Sullivan","Delaware",14503,1317,0.0225155279503106,0.052757793764988,0.0452380952380952,599
2017-10-31,"13160","NY","Auburn","Cayuga","Union Springs",14504,1450,0.00834492350486787,0.019690576652602,0,619
2017-10-31,"13626","NY",,"Lewis","Pinckney",14505,1325,0.00990853658536585,0.0200153964588145,-0.0460763138948884,469
2017-10-31,"13697","NY","Ogdensburg","Saint Lawrence","Stockholm",14506,1167,-0.025062656641604,-0.0395061728395062,-0.0596293311845286,437
2017-10-31,"43527","OH",,"Henry","Holgate",14507,892,0.00112233445566779,0.0194285714285714,0.0324074074074074,671
2017-10-31,"67878","KS",,"Hamilton","Syracuse",14508,739,-0.00135135135135135,-0.0263504611330698,-0.0489060489060489,628
2017-10-31,"24435","VA",,"Rockbridge","Fairfield",14509,1274,0.00473186119873817,0.0103092783505155,-0.00546448087431694,652
2017-10-31,"28508","NC",,"Duplin","Albertson",14510,845,0,-0.00118203309692671,-0.0197215777262181,404
2017-10-31,"28685","NC","North Wilkesboro","Wilkes","Traphill",14511,1022,0.0108803165182987,0.034412955465587,0.0199600798403194,579
