"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
"10467","New York","NY","New York","Bronx",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.298373527762,189.963336982968,188.633040935673,191.987012820513,184.655197609846,185.064175190196,191.015625,195.344732920229,198.801159245862,209.561197524534,196.561534806367,196.07643402987,193.428508824952,191.015625,186.440677966102,213.319088319088,217.588325652842,216.412213740458,214.427379490265,216.206106870229,223.076923076923,226.874391431353,229.885135996794,234.146341463415,226.814516129032,234.307359307359,235.073378381019,234.146341463415,246.822033898305,250,260.197225691933
"11226","New York","NY","New York","Kings",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.5,261.650485436893,255.078230766255,250,274.416030534351,255.482456140351,283.333333333333,266.333333333333,299.229452054795,300.41585703588,282.586837294333,263.859649122807,282.586837294333,281.840341255332,324.033768688778,344.387755102041,310.495832423382,309.302325581395,305.45229379918,331.305309734513,344.566872362839,382.015306122449,375.264728532923,368.514150943396,382.015306122449,390.13671875,390.13671875,392.066420664207,394.736403508772,383.101914338417,390.13671875,417.5,424.076347305389,423.387096774194,383.064516129032,375.452461076663,367.121848739496,367.121848739496,364.92884889805,381.433823529412,379.546080852446,375.013379614055,381.034372082166,388.952154541827,388.349514563107,388.140059005691,406.740267286461,406.350009804221
"11235","New York","NY","New York","Kings",3,329.014445927655,327.982488143013,330.046403712297,330.725362349976,343.79746835443,337.49349973999,343.79746835443,338.709677419355,330.046403712297,329.691866524813,325.54347826087,325.271739130435,325,304.946455889852,322.440892653591,324.231182201317,320.995145631068,330.396475770925,334.347826086957,340.472573074219,341.232227488152,341.232227488152,338.760741745816,343.75,337.282780410742,316.576086956522,308.300553613054,315.315315315315,323.886639676113,323.886639676113,335.405271009448,334.659662217848,352.457213531221,348.071759259259,348.071759259259,346.643518518519,353.578947368421,351.481481481481,360.977242302543,354.090909090909,357.487922705314,357.487922705314,359.335500180571,364.615802701451,377.777777777778,357.487922705314,353.114661654135,351.09459525437,354.15440386681,377.777777777778,368.325872284398,381.208791208791,378.571428571429,376,378.571428571429,372.737556561086,368.448979591837,361.914983164983,368.448979591837,342.285714285714,368.297472677596,388.888888888889,394.762845849802,378.983634797588,366.190476190476,385.506003430532,396.158934506475,402.225378787879,412.241887905605,416.574824258311,417.986425339367,424.176470588235,422.302827380952,424.640400250156,426.838235294118,448.40887174542,454.575056221889,455.5578256149,448.40887174542,462.91961130742,476.621417797888,481.535854469789,498.243091839769,501.893939393939,490.053185023883,510.582010582011,512.672158452558,507.118408990069,516.414141414141,517.652792110996,516.649336502278,519.965277777778,530.932594644506,499.736592105263
"90046","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.14859437751,624.339428687255,656.163434903047,656.163434903047,684.11886915431,754.716981132075,698.966367540228,752.820302753643,670.536139590347,639.855274144169,635.824376202519,670.77428024386,715.060214375788,761.772853185596,768.741036521876,771.048109965636
"10462","New York","NY","New York","Bronx",5,207.342657342657,209.564569742954,209.020907953835,201.257759509875,200.989486703772,200.989486703772,202.743902439024,191.584967320261,194.444444444444,191.755316085635,191.258639471114,196.589479953523,194.690265486726,191.584967320261,193.089430894309,190.321812932406,198.473282442748,200.378787878788,189.735814962053,183.794845001742,191.754022121669,174.475524475524,172.619047619048,171.212121212121,188.346883468835,190.482486677557,193.335775652284,193.313953488372,193.357597816197,187.715449702288,188.903807800453,199.633333333333,209.334133949528,206.666666666667,199.666666666667,202.128255208333,197.933884297521,200.794871794872,204.897551224388,204.195804195804,197.588615152563,204.195804195804,205.128205128205,204.195804195804,214.285714285714,206.25,202.380952380952,206.25,212.3719464145,200.907119432984,200.28818443804,193.747192770419,200.228832951945,203.412073490814,205.61797752809,215.355805243446,221.050549258496,203.412073490814,216.22348225633,225.441985965631,229.178385446319,221.37779494537,220.111214087118,221.719004524887,224.453781512605,221.517658431113,223.186608803472,221.517658431113,220.584415584416,235.73136279134,247.908215010142,242.026191920067,228.637125338005,213.034407354063,230.902777777778,261.081820669525,264.638585543422,268.41415868869,284.765922372103,255.047255883591,269.134253450439,259.476584022039,243.215565796211,245.002562168852,245.315581854043,251.450290135397,253.26807393728,258.402203856749,223.416920291756,243.033030798988,260.609855087417,278.973457098457,296.899890438247,279.58152958153
"10456","New York","NY","New York","Bronx",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.141027152344,188.222760695187,190.046760187041,190.046760187041,201.725444061211,201.829100986404,196.969696969697,196.969696969697,192.004971002485,202.155471519218,200.225225225225,196.969696969697,197.745277269957,191.107184923439,189.751449875725,200.729927007299,208.075545424943,229.640151515152
"11209","New York","NY","New York","Kings",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.719298245614,432.242685475444,461.073376977632,439.447884416925,457.345971563981,461.073376977632,472.789115646258,509.316689992821,493.75,506.124896878121,505.487804878049,503.367003367003,466.666666666667,466.666666666667,466.666666666667,463.445078459344,463.445078459344,465.51724137931,455.06316007455,477.40197545645,552.435163439379,566.72990599824,570.020746887967,547.609123388391,546.109605627306,547.752808988764,542.570534223706,544.347997739159,539.026177760122,536.62109375,541.431261770245,546.09375,550.95263301933,562.722920444102,566.396761133603,559.049079754601,531.25,549.474006238859,554.898093359632,587.399403874814,585.454545454545,576.506150615062
"11212","New York","NY","New York","Kings",8,195.422189975684,196.685428392745,196.428838598287,190.799875505758,186.554111936037,182.692307692308,183.540759178594,187.5,185.608223872073,177.137612283854,179.799874921826,175.681144990666,170.833333333333,165.689024390244,167.583255159475,158.536585365854,169.961842307102,173.469387755102,174.294830544831,168.116452991453,167.788461538462,173.379381857105,171.98275862069,170.551859810241,168.857638888889,166.25,166.666666666667,174.315068493151,174.315068493151,171.669793621013,172.204614604462,163,161.144650842793,161.470588235294,165.650406504065,167.65243902439,169.661116322702,169.16823014384,174.960876369327,175.45766975115,175.318761384335,175.967823026647,177.028708133971,177.923702313946,178.660182350811,181.246091307067,183.037905077379,183.037905077379,186.46408839779,182.692307692308,189.338235294118,201.929060360921,203.252032520325,202.288605454862,201.76553037117,201.599326599327,202.205882352941,201.599326599327,197.485937477727,201.599326599327,211.538461538462,226.875939414961,226.875939414961,223.72528616025,231.810373958099,237.441714490674,239.72602739726,234.090909090909,233.984375,234.090909090909,234.293718293877,228.353658536585,238.387872208437,240.765107212476,240.587044534413,250.255362614913,252.976232443624,248.598130841121,252.083333333333,234.603061587754,242.044845545977,249.6875,256.506849315069,255.72480863256,254.395821551359,264.822453371593,290.025015634772,306.30218700086,296.257604184433,297.512889596696,296.257604184433,297.060662914321,297.060662914321,296.257604184433
"11214","New York","NY","New York","Kings",9,379.5,369.84126984127,372.320596458528,372.320596458528,377.777777777778,376.133090798848,370.689655172414,368.511246111267,370.689655172414,365.890151515152,361.506682149039,349.49949663772,347.164830119376,349.206349206349,351.145023206222,348.656204906205,349.206349206349,349.539243724182,348.214285714286,344.715499210313,347.222222222222,352.740720243123,355,353.092783505155,353.092783505155,349.989909533751,357.365145228216,350.313152400835,355.824986821297,358.072916666667,358.072916666667,358.214106256699,358.967416565957,361.955532237217,361.374407582938,360.969387755102,362.536656891496,367.121848739496,371.9723183391,368.157217491338,368.612321942866,384.920634920635,400.485294117647,397.293066930246,386.146601469564,390.387596899225,391.085549964055,399.5,396.2861899876,395.610005104645,405.811403508772,416.10014619883,427.849759274993,433.319102782192,416.228070175439,429.832949308756,428.214285714286,450.363152779909,460.867914979757,456.280360860514,462.529832935561,466.077960537531,466.092572658773,483.576388888889,466.092572658773,491.608330706833,487.514974279473,478.553704360156,478.553704360156,500,500,496.226398851033,497.912942401559,507.362534948742,523.358585858586,535.38961038961,532.781012091357,535.458650544857,535.527690700104,528.848330503679,532.258064516129,533.156896035154,537.861197110423,560.318932806977,560.975609756098,565.025252525253,565.439455530919,571.286636860407,569.754629022663,598.767658551247,612.244217687075,609.285706057574,618.421052631579,615.100533442758
"11229","New York","NY","New York","Kings",10,385.674931129477,374.583333333333,352.380952380952,349.869008840371,336.060783167738,332.03125,331.67495854063,345.479886417416,336.618257261411,327.330866807611,320.864991233197,334.033613445378,343.333333333333,340.714285714286,328.068783068783,322.177419354839,318.704761904762,318.704761904762,320.870799810696,318.767507002801,322.448386918335,335.609243697479,345.233877110269,352.264291017075,327.859879584018,335.358757797511,324.512987012987,317.594433399602,306.873015873016,316.171468587435,304.605477118229,304.605477118229,306.873015873016,297.982694671918,313.165266106443,311.878845243729,318.0011399772,314.573708525829,330.514705882353,328.536184210526,328.536184210526,336.538461538462,336.538461538462,335.574229691877,347.549019607843,347.168607026144,322.997416020672,336.914418397753,362.466931216931,344.464561252845,348.859776807375,368.796992481203,364.0625,359.873737373737,372.307692307692,373.626373626374,366.099893730074,375.222277722278,377.191142191142,366.099893730074,383.75350140056,405.320972447542,395.416666666667,391.756702681072,402.211030173796,427.395205553164,427.395205553164,415.695346320346,418.062200956938,407.094221161074,385.88841038549,386.607142857143,426.910299003322,423.245359291871,442.638465447154,430.633603134505,444.308035714286,473.484848484848,445.378151260504,454.166666666667,448.809523809524,450,465.608465608466,475.351105744789,486.478751247435,493.518270502645,491.005291005291,481.952211489578,470.477386934673,543.887147335423,527.962287294311,540.247974068071,546.700161127786,533.119658119658
