"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","10901","Ramapo","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.770757994752889,92.31,,,448700,-0.642161204605846,5.55163490943307,0.0226498774236683,,0.0808234845596645,0.19811320754717,131.5
"Zip","10913","Orangetown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.389987945827129,100,,,476200,-0.355722954593011,-0.522247754334656,0.00718185636287272,,0.0472972972972973,0.114285714285714,97
"Zip","10916","Hamptonburgh","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.604835850528256,,,,322600,0.310945273631841,5.70117955439056,0.016224426534408,,0.117977528089888,0.0952380952380952,120
"Zip","10917","Woodbury","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.52286747500532,,,,325700,0.835913312693498,10.6317934782609,0.027611298741173,,0.145833333333333,0.2,133
"Zip","10918","Town of Chester","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.219811387648018,,,,269100,-0.0742666171555886,6.87053216838761,0.0198104793756968,,0.163140311804009,0.112627986348123,111
"Zip","10920","Clarkstown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.704814578458484,100,,,390900,-0.331463539010709,4.12892914224827,0.0131030954208238,,0.075077399380805,0.0927835051546392,109.5
"Zip","10921","Florida","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.0496348294689073,,,,237400,0.126528890763391,1.88841201716738,0.0141322662173546,,0.146487294469357,0.173469387755102,120
"Zip","10923","West Haverstraw","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.00779975891654258,50,,,302900,-0.558108995403808,0.564409030544489,0.00844503136348629,,0.131498470948012,0.201550387596899,117
"Zip","10924","Town of Goshen","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.0411260015599518,,,,273100,-0.4374772147284,3.72199012533232,0.0137495422922007,,0.13109756097561,0.130232558139535,120
"Zip","10925","Greenwood Lake","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.04162234985464,,,,218100,-0.0916170407695831,12.133676092545,0.0304172397982576,,0.202275600505689,0.10625,120
"Zip","10926","Harriman","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.20541728710203,,,,176500,1.14613180515759,7.81918142944411,0.0230198300283286,,0.355789473684211,0.118343195266272,120
"Zip","10927","Haverstraw","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.200666524852868,,,,234200,-0.846740050804403,7.87655458314141,0.0262425277540563,,0.230769230769231,0.215277777777778,117
"Zip","10928","Highland Falls","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.371552152024392,,,,214500,-0.417827298050139,8.38807478524507,0.0235151515151515,,0.210659898477157,0.072289156626506,120
"Zip","10930","Woodbury","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.42480323335461,,,,295000,0.579611319468121,14.1640866873065,0.0356745762711865,,0.159303882195448,0.151260504201681,135.5
"Zip","10940","Middletown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.348861944267177,,,,169200,0.177619893428064,7.42857142857143,0.0182151300236406,,0.321201617562103,0.118705035971223,117
"Zip","10941","Scotchtown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.0170176558179111,,,,215400,-0.599907706506691,4.41105186621425,0.0156453110492107,,0.232336091661362,0.167123287671233,120
"Zip","10950","Monroe","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.51223144011912,,,,261600,0.770416024653313,11.0356536502547,0.0333180428134556,,0.211177721910656,0.108974358974359,115
"Zip","10952","Ramapo","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.66702120116287,100,,,648100,-0.476044226044226,2.84036813709933,0.0179123592038266,,0.0398773006134969,0.153846153846154,135.5
"Zip","10954","Clarkstown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.207757214776998,66.67,,,366400,-0.353549088931194,3.41518487157776,0.0228329694323144,,0.122676579925651,0.113636363636364,122
"Zip","10956","Clarkstown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.410550946607105,84.62,5.5191,,446800,-0.356824264049955,-0.489977728285078,0.0197582811101165,,0.0605140659785468,0.127090301003344,105.5
"Zip","10958","Wawayanda","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.0843792100971425,,,,235200,0,5.04689593568557,0.0148852040816327,,0.172866520787746,0.177215189873418,120
"Zip","10960","Orangetown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.40700560164504,100,,,442300,0.249320036264733,0.659990896677287,0.0126452633958851,,0.0902366863905325,0.163934426229508,97
"Zip","10962","Orangetown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.502020846628377,50,,,447400,-0.710164225477142,0.516737811727702,0.0205185516316495,,0.0446043165467626,0.032258064516129,97
"Zip","10963","Mt Hope","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.18769056229171,,,,214300,-0.27919962773383,11.4984391259105,0.0378114792347177,,0.207182320441989,0.12,120
"Zip","10964","Orangetown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.22739842586684,100,,,637100,-0.234888819292202,2.80781023075682,0.0228975043164339,,0.0437158469945355,0.125,97
"Zip","10965","Orangetown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.323335460540311,83.33,,,415100,-0.360057609217475,1.41705350598583,0.0174873524451939,,0.0568561872909699,0.0840336134453782,97
"Zip","10968","Orangetown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.10777848684677,,,,707700,-1.83104452767374,-3.04151253596383,0.0158018934576798,,0.0158730158730159,0.333333333333333,97
"Zip","10970","Mount Ivy","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.364461462100262,60,,,465500,-0.278491859468723,7.58030968338341,0.0241439312567131,,0.127798507462687,0.109489051094891,117
"Zip","10973","Wawayanda","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.018435793802737,,,,255700,0.0391236306729265,-0.428348909657321,-0.000410637465780184,,0.130872483221477,0.128205128205128,120
"Zip","10974","Ramapo","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.21392611501099,100,,,305800,0.229432972795805,6.217436609934,0.0201308044473512,,0.136465324384787,0.229508196721311,130
"Zip","10977","Ramapo","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.627526058285471,88.89,,,444700,-0.692273336310853,2.77328403050612,0.0162581515628513,,0.076181592039801,0.248979591836735,132.5
"Zip","10980","Town of Stony Point","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.148904488406722,100,,,328200,-0.0304599451720987,1.17139334155364,0.0124741011578307,,0.118055555555556,0.167420814479638,105
"Zip","10983","Orangetown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.265900872154861,,,,438600,-0.70183382386235,1.50428141633881,0.0107751937984497,,0.0511727078891258,0.0625,97
"Zip","10984","Thiells","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.17230376515635,100,,,346300,0.318655851680185,-1.4513375071144,0.00302339012416986,,0.129533678756477,0.2,117
"Zip","10986","Town of Stony Point","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.10238956250443,100,,,403800,0.123977188197372,14.0677966101695,0.0260376423972264,,0.11328125,0.275862068965517,104.5
"Zip","10987","Tuxedo","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.23172374672056,,,,438000,1.29509713228492,11.1957349581112,0.0291598173515981,,0.115606936416185,0.0833333333333333,120
"Zip","10989","Clarkstown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.173012834148763,60,,,371200,-0.0807537012113055,4.4750914719955,0.0211691810344827,,0.118421052631579,0.111111111111111,109.5
"Zip","10990","Town of Warwick","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.781394029639084,,,,288500,0.627833972793861,5.56165386022686,0.018048526863085,,0.12871949180876,0.127272727272727,123.5
"Zip","10992","Washingtonville","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.48315961143019,,,,265100,0.416666666666667,12.2353937341236,0.0351791776688042,,0.172528201725282,0.123076923076923,120
"Zip","10993","West Haverstraw","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.271573424094164,100,,,209600,-0.757575757575758,6.07287449392713,0.0223520992366413,,0.305454545454545,0.125,117
"Zip","10994","Clarkstown","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.161667730270155,85.71,,,442300,-0.382882882882883,0.82060633690449,0.0112208907981008,,0.0661896243291592,0.148648648648649,109.5
"Zip","10998","Minisink","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.768630787775651,,,,291500,0.103021978021978,7.05104663973559,0.0207032590051457,,0.103718199608611,0.207547169811321,120
"Zip","11001","Floral Park","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.87385662624973,100,,,586800,-0.458015267175573,4.37566702241195,0.0178118609406952,,0.0238640078457012,0.123287671232877,133
"Zip","11003","Elmont","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.31581932922073,100,,,412700,-0.0242248062015504,6.64082687338501,0.0232735643324449,,0.0997171145685997,0.267139479905437,141
"Zip","11004","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.73948805218748,100,,,619000,-1.10241252596261,12.606876478079,0.0325654281098546,,0.0265914585012087,0.0606060606060606,152
"Zip","11010","Franklin Square","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.78855562646245,100,,,471800,0.106089539571398,5.35953550692273,0.0184378974141586,,0.0331356818974538,0.115789473684211,123
"Zip","11020","Great Neck","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.21591150818975,100,,,1120500,-0.133689839572192,1.43025255725536,0.00771530566711287,,0.0151515151515152,0,148
"Zip","11021","Great Neck","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.55215202439197,100,,,1142400,-0.218359682068303,0.874172185430464,0.0044170168067228,,0.0230073952341824,0.0714285714285714,133
"Zip","11023","Great Neck","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.6859533432603,100,,,1123700,0.160442107139674,-1.72293160748644,-0.000261635667882842,,0.0300469483568075,0.0625,148
"Zip","11024","Great Neck","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.37984825923562,0,,,2011800,-0.287470261697066,3.03713188220231,0.0197315836564271,,0.0233766233766234,0.111111111111111,148
"Zip","11030","Manhasset","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.32766078139403,91.67,,,1546500,0.272320560202295,3.83375856049416,0.0104662140316845,,0.0147441457068517,0.0588235294117647,118
"Zip","11040","North New Hyde Park","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.86137701198327,90,,,629600,-0.0317561130517625,5.86850512863629,0.0210260482846252,,0.0313867224652844,0.0545454545454545,136
"Zip","11050","Port Washington","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.45103878607389,90,,,867300,0.138552130239002,0.661559888579387,0.00902455897613286,,0.0246690734055355,0.0609756097560976,134
"Zip","11096","Inwood","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.58406012905056,100,,,441000,-0.361500225937641,4.45286594031265,0.0193560090702949,,0.0750605326876513,0.354838709677419,131
"Zip","11105","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.00935971069985,100,,,779300,-1.24192117602332,7.0467032967033,0.0309328884896702,,,,152
"Zip","11201","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.70715450613345,96.3,,,1173700,0.729488499828356,25.6100171232877,0.0838408451904233,,0.0798029556650246,0,122.5
"Zip","11203","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.15202439197334,100,,,483200,-0.227131943010531,7.115938816227,0.0236175496688742,,0.0527116066903193,0.269230769230769,266.5
"Zip","11204","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.46550379351911,100,,,865100,-0.219146482122261,4.80978919311849,0.0217385273378801,,0.0297565374211001,0.0606060606060606,152
"Zip","11205","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.88087640927462,100,,,878100,1.67901806391848,13.2155750386797,0.0594499487529894,,0.0741503604531411,0.0138888888888889,152
"Zip","11206","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.84045947670708,100,,,693200,2.16654384672071,26.059283506092,0.0640854010386613,,0.119685039370079,0,152
"Zip","11207","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.11855633553145,87.5,,,377300,0.77457264957265,5.59753708368318,0.0181155579114762,,0.0467562828755114,0.1875,208.5
"Zip","11209","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.83549599376019,100,9.0909,,831200,1.46484375,28.4103197898965,0.0766422040423484,,0.0500485908649174,0.00970873786407767,174
"Zip","11210","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.97489895766858,100,2.9412,,778100,0.218959299330242,19.6340713407134,0.0506194576532579,,0.0336520076481836,0.125,140
"Zip","11211","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.42863220591364,100,,,1076500,1.21286197818729,-2.49094202898551,0.0044635392475616,,0.0541549953314659,0,164
"Zip","11212","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.04573495001064,100,,,392800,-0.958144225920323,8.20936639118457,0.0288085539714868,,0.0606060606060606,0.295454545454545,152
"Zip","11213","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.79146280933135,100,,,942700,-0.464576074332172,4.0852379375069,0.0180057282274317,,0.0368217054263566,0,152
"Zip","11214","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.00631071403247,100,,,658400,0.167351285562148,9.49609180109762,0.0275835358444714,,,,155.5
"Zip","11215","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.80358788910161,93.75,,,1218300,-0.090208299163523,21.8543708741748,0.0587597471887056,,0.0396862021227503,0,134
"Zip","11217","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.86598596043395,100,,,1212600,0.322660709853562,15.6729943718401,0.0538792676892628,,0.0463157894736842,0,152
"Zip","11219","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.28242217967808,100,,,910000,-0.361327055731961,13.9494114700726,0.0564648351648351,,,,152
"Zip","11222","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.54988300361625,100,,,970700,-0.0514827018121911,-0.441025641025641,-0.00198413516019369,,0.0261194029850746,0,152
"Zip","11223","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.89207969935475,100,,,840500,-0.0832144555397052,3.12883435582822,0.0149077929803689,,,,187
"Zip","11224","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.62149897184996,100,,,492000,0,3.60075805432723,0.0242012195121952,,0.0494437577255871,0.05,152
"Zip","11225","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.21456427710416,100,,,954800,-0.624479600333056,6.58629158294262,0.0271910347716799,,0.0402075226977951,0,152
"Zip","11226","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.40459476707084,100,,,653500,0.399446919649716,9.81347672660057,0.0323718439173679,,0.0285087719298246,0.153846153846154,152
"Zip","11228","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.4761398284053,100,,,895900,-0.366992882562278,6.32565867552813,0.0219444134389999,,0.0163191296464189,0.166666666666667,171
"Zip","11230","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.31021768418067,88.89,,,842800,0.0950118764845606,6.29335351242275,0.0196464167062174,,0.0572045331894226,0.00943396226415094,155
"Zip","11231","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.36183790682833,100,,,1220200,-0.155470092463792,10.7159059976409,0.0293197836420258,,0.029379760609358,0,138
"Zip","11234","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.6387293483656,100,,,553400,-0.592778875516436,8.0859375,0.0260589085652332,,0.0392394122731201,0.180616740088106,158
"Zip","11235","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.57952208749911,87.5,,,573600,1.86467767714438,20.251572327044,0.060986750348675,,0.0828429153463106,0.0546448087431694,217
"Zip","11237","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.67843721194072,100,,,749600,1.11965466073115,-0.159829515183804,0.0112259871931697,,,,152
"Zip","11249","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.64674182797986,100,,,1127200,0.463458110516934,0.786838340486409,0.0119047196593329,,,,152
"Zip","11356","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.36382330000709,75,,,675600,-0.588581518540318,6.61196149597601,0.0230935464772055,,0.0240506329113924,0.157894736842105,152
"Zip","11357","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.12855420832447,100,,,827200,-0.0724812756704518,9.40351805316757,0.0261097678916828,,0.0321807600136939,0.0106382978723404,151
"Zip","11361","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.44288449266114,88.89,,,802900,-0.0373505976095618,8.13468013468013,0.0272462324075227,,0.032183908045977,0.0178571428571429,147.5
"Zip","11362","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.87130397787705,100,,,804900,0.0621581302834411,4.84564282923017,0.0197477947571127,,0.0502008032128514,0.0533333333333333,146.5
"Zip","11363","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.52088208182656,100,,,957400,0.135969040895304,5.86023883237505,0.0206831000626697,,0.0217391304347826,0,152
"Zip","11365","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.33269517124016,100,,,822300,-0.556294594267747,7.41998693664272,0.0268709716648425,,0.0184254606365159,0.0606060606060606,137
"Zip","11366","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.80777139615685,100,,,849000,-0.305307656176609,6.19136960600375,0.0221542991755006,,0.0262172284644195,0.0357142857142857,152
"Zip","11367","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.62702970999078,100,,,659800,0.41089636280627,16.3668430335097,0.0480130342528038,,0.087988136431043,0.0112359550561798,152
"Zip","11368","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.68091895341417,100,,,509500,-0.371529135705905,27.4706029522142,0.0863258096172719,,,,213.5
"Zip","11369","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.52293838190456,100,,,645200,-0.524205982115325,8.67441468755264,0.0259795412275263,,0.0514112903225806,0.156862745098039,152
"Zip","11370","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.81862015174076,100,,,659500,-0.931350458164338,8.27450336562141,0.0295526914329036,,0.0562874251497006,0.0851063829787234,152
"Zip","11373","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.76742537048855,100,,,537100,1.74275430952832,36.4583333333333,0.106239061627257,,0.0830696202531646,0.0380952380952381,152
"Zip","11377","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.82273275189676,100,,,598200,1.45861601085482,35.4312882046638,0.10226345703778,,0.0988924050632911,0.016,152
"Zip","11378","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.5515138622988,100,,,681000,-0.482244629548444,4.72089804705521,0.0215903083700439,,0.031390134529148,0.0857142857142857,152
"Zip","11379","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.64582003828973,100,,,706700,-0.800112296462661,4.41784869976359,0.0186627989245791,,0.0280126849894292,0.0566037735849057,137
"Zip","11385","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.20676451818762,100,,,639800,-0.806201550387597,9.7992105714776,0.0330697092841512,,0.0297107114933542,0.0526315789473684,161
"Zip","11411","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.42593774374247,90.91,,,454600,-1.00174216027875,3.97987191216834,0.0156621205455345,,0.0768884892086331,0.315789473684211,152
"Zip","11412","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.97454442317237,100,3.9333,,444900,-1.35254988913525,3.77886634009797,0.0184153742414026,,0.0770584095707249,0.337899543378995,165.5
"Zip","11413","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.84549386655322,100,3.2708,,446600,-1.19469026548673,3.14087759815243,0.0130094043887148,,0.0761072988147224,0.290983606557377,150.5
"Zip","11414","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.61703183719776,100,,,562500,0.0889679715302491,7.75862068965517,0.025560888888889,,0.0608285264813844,0.198275862068965,198
"Zip","11416","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.1632985889527,100,,,509300,0.078600903910395,11.9340659340659,0.0365933634400157,,,,152
"Zip","11417","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.03864426008651,100,,,496100,-0.441501103752759,7.03344120819849,0.0251360612779681,,0.0518754988028731,0.153846153846154,152
"Zip","11418","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.37616110047508,100,,,536300,-0.556276654923048,12.0091896407686,0.031057244079806,,0.0942100098135427,0.104166666666667,152
"Zip","11419","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.40594199815642,100,,,491300,-0.687285223367698,8.57458563535912,0.0294056584571545,,0.0608638743455497,0.182795698924731,152
"Zip","11420","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.34496206480891,100,,,478600,-0.478269910584321,7.59892086330935,0.0266757208524864,,0.0594779632006846,0.244604316546763,152.5
"Zip","11421","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.01999574558605,100,,,513800,-0.618955512572534,9.24941526685095,0.0339334371350719,,0.0601051840721262,0.2,147
"Zip","11422","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.13592852584556,100,,,447600,-1.19205298013245,2.28519195612431,0.0127412868632708,,0.0658595641646489,0.169117647058824,131.5
"Zip","11423","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.17506913422676,100,,,536800,-0.241590782382457,11.1617312072893,0.0309985096870342,,0.0416171224732461,0.171428571428571,152
"Zip","11426","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.33666595759767,100,,,579000,-0.805208154874079,5.81140350877193,0.0215474956822108,,0.0332344213649852,0.142857142857143,152
"Zip","11427","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.45671133801319,,,,540000,-1.27970749542962,5.65447074936412,0.0209407407407407,,0.0330999363462763,0.211538461538462,152
"Zip","11428","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.36361057930937,100,,,490600,-0.142479136983513,5.43735224586288,0.0188381573583367,,0.0465858328015316,0.150684931506849,152
"Zip","11429","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.88116003687159,100,,,450200,-1.09841827768014,1.28233970753656,0.00510661928031997,,0.0589131538852209,0.28448275862069,151.5
"Zip","11432","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.92093880734596,100,,,694800,-0.785377695273454,9.98891879056514,0.0329749568221072,,0.0643176733780761,0.0608695652173913,141
"Zip","11433","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.22505849819187,100,,,432400,-0.984657659720632,4.16767044085762,0.0182678075855689,,0.0824891461649783,0.350877192982456,145.5
"Zip","11434","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.0260937389208,92.86,3.4965,,431500,-1.00940582702455,6.07177974434612,0.0222873696407879,,0.0699426111908178,0.307692307692308,153
"Zip","11435","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.45749131390484,100,,,452300,0,11.1575325632834,0.038328543002432,,0.109046849757674,0.103703703703704,152
"Zip","11436","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.04779125008863,100,,,417600,-1.43969789945716,5.45454545454545,0.0206082375478926,,0.0867865519937451,0.45045045045045,139
"Zip","11501","Mineola","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.8521591150819,100,,,527800,0.208847541294855,5.87763289869609,0.0215176203107237,,0.028169014084507,0.0740740740740741,113
"Zip","11507","Albertson","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.31227398425867,100,,,658300,0.0303905181583346,2.9076129435673,0.00966580586358812,,0.029126213592233,0.133333333333333,131
"Zip","11509","Atlantic Beach","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.52882365454159,100,,,864200,0.476688757121265,-6.44148533073509,0.0156815551955565,,0.068649885583524,0,131
"Zip","11510","Baldwin","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.42147060909026,100,,,414800,0,5.60081466395112,0.0242213114754097,,0.0937435897435897,0.262582056892779,135
"Zip","11514","Carle Place","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.96064667092108,100,,,519000,0.212396215485615,6.48338120640131,0.0241156069364161,,0.0424778761061947,0.125,131
"Zip","11516","Cedarhurst","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.37006310714033,,,,686100,0.29235491887151,2.11340973359131,0.0276898411310305,,0.0314207650273224,0,131
"Zip","11518","East Rockaway","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.99822732751897,100,,,473500,-0.105485232067511,2.89004780530204,0.026544878563886,,0.0462121212121212,0.180327868852459,182
"Zip","11520","Freeport","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.61008296107211,100,,,355800,0,8.21167883211679,0.0234204609331086,,0.133909287257019,0.295698924731183,159
"Zip","11530","Garden City","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.73232645536411,100,,,842300,0.178401522359657,5.44566850275413,0.0183746883533182,,0.0231839258114374,0.0666666666666667,126.5
"Zip","11542","Glen Cove","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.26689356874424,100,,,538100,0.298229263746505,4.62764923196578,0.0204701728303289,,0.0566379700951518,0.184,136
