"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
"10025","New York","NY","New York","New York",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00667556742323,4.91509141083132,4.85714285714286,4.87706447227605,4.99258160237389,4.84339966367713,4.83066980484456,4.84517734001882,4.95,4.99291242280857,4.89795918367347,4.93366500829187,4.91978609625668,4.9015028230739,4.90110024449878,4.8695652173913,4.89161168708765,4.88431876606684,4.9482712499164,4.95778596412127,4.93884540117417,4.95774647887324,4.93791238361767,4.91978609625668,4.6583850931677,4.81843728858641,4.8780487804878,4.7489539748954,4.75888324873096,4.74646493925493,4.77272564789991,4.92061742006615,4.99291242280857,4.9698749838712,4.93827160493827,4.90792201672753,4.8765243902439,4.88235294117647,4.8284625158831,4.81481481481481
"60657","Chicago","IL","Chicago","Cook",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70988095238095,1.71428571428571,1.74584825287072,1.77525252525253,1.82554347826087,1.695,1.81363636363636,1.83333333333333,1.88181818181818,1.86111111111111,1.8,1.72142857142857,1.7,1.73333333333333,1.75,1.75,1.81727272727273,1.85,1.85,1.895,1.92142857142857,1.912,1.87096774193548,1.85,1.825,1.77,1.76666666666667,1.84358974358974,1.89189189189189,1.97692307692308,1.95,1.96138938580799,1.99375,1.996,1.89936708860759,1.86875,1.84375
"10023","New York","NY","New York","New York",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.23076923076923,5.25925925925926,5.31286210892236,5.30749083509905,5.27825342465753,5.26819923371647,5.20850740314191,5.26819923371647,5.24566365007541,5.34897025171625,5.35331905781585,5.35331905781585,5.33536585365854,5.47498576247426,5.46666666666667,5.37735849056604,5.31008185135268,5.34767942940544,5.43971318831725,5.38245531627885,5.36185383244207,5.37733138481366,5.34030148596407,5.33333333333333,5.22307692307692,4.89035087719298,5.22222222222222,5.1854783792986,5.16339869281046,5.18518518518519,4.98876199166349,5.21640990944103,5.26337466400763,5.25698324022346,5.33537832310838,5.33333333333333,5.28598665395615,5.30837789661319,5.21771771771772,5.19,5.27009222661397
"77494","Cinco Ranch","TX","Houston","Fort Bend",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10957004160888,1.17794514776675,1.19441913505315,1.19582664526485,1.22523237149576,1.22442980327746,1.23930571344364,1.25163751587697,1.21851943885508,1.24079643596058,1.25964010282776,1.26169064748201,1.27068345323741,1.27003342213315,1.26486915545611,1.23175675675676,1.23175675675676,1.23175675675676,1.23175675675676,1.23175675675676,1.26245059288538,1.26378343597757,1.28532572541336,1.28971119133574,1.31088082901554,1.2935586061246,1.26066537515489,1.26066537515489,1.29828326180258,1.30376841692522,1.30863039399625,1.26205362618726,1.33508611882889,1.34664246823956,1.31190012857172,1.34846625766871,1.43375267459939,1.31190012857172,1.31775210084034,1.31058282208589,1.32431347051174,1.32550888732878,1.46355366190696,1.35774072126851,1.38083228247163,1.38223286175681,1.39011703511053,1.43057503506311,1.38507396132101,1.32052158273381,1.31784582893347,1.32407407407407,1.375,1.30785340314136,1.30785340314136,1.36269430051813,1.33783474425268,1.35399159663866,1.35399159663866,1.35191637630662,1.41235813366961,1.41065393920326
"75070","McKinney","TX","Dallas-Fort Worth","Collin",5,,,,,,,,,,,,,,,,,,,,,1.02563389590083,1.02212389380531,1.00836431226766,1.05276174773289,1.01075268817204,1.01016518424396,1.00738413315356,1.04458598726115,1.02914389799636,1.03540414161657,1.0458901216404,1.02379461490294,1.03005635566688,1.03978494623656,1.02914389799636,1.02821486706457,1.04062264142098,1.04139502900963,1.02914389799636,1.05390416013283,1.07714995031644,1.0544163044163,1.06666666666667,1.05130361648444,1.10539512693296,1.07305490502212,1.08821584963603,1.16229480100448,1.16554055948369,1.17112810707457,1.17720726361929,1.1755045902761,1.179620180273,1.20626432391138,1.21487603305785,1.20234604105572,1.19980879541109,1.19980879541109,1.20626432391138,1.19972451790634,1.19980879541109,1.19603342996361,1.20234604105572,1.18192563937245,1.21373144265751,1.25458486811053,1.23664921465969,1.23387096774194,1.21485095615231,1.21880341880342,1.18345333496047,1.18904475617902,1.19773095623987,1.17014439949035,1.15789473684211,1.19447743012406,1.23396395182747,1.23166666666667,1.18097447795824,1.2239165329053,1.21440006055747,1.20512820512821,1.21074380165289,1.20732722731057,1.21258240746176,1.28002293341214,1.29761904761905,1.32292787944026,1.3093471810089,1.34210526315789,1.33734352669732,1.32124352331606,1.32124352331606
"60614","Chicago","IL","Chicago","Cook",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09086345381526,2.1,2.17,2.14285714285714,2.125,2.18065268065268,2.07019704433498,2.01032679738562,2,2.0036832412523,2,2.01923076923077,2.02,1.99866666666667,1.975,1.909375,1.91458333333333,1.93124932860672,1.98828541001065,1.954633401222,1.84615384615385,2.05,2.03571428571429,2.05,2,1.99428104575163,1.97528344671202,1.96590909090909,2.125,2.125,2.06666666666667,2.31137239446488,2.10504070827957,2.09090909090909,2.09302325581395,2.1380787037037,2.14694147929442,2.1,2.07142857142857,2.0871327254306,1.995,2.0561974789916,2.07142857142857,2.08695652173913,2.11187214611872,2.1304347826087,2.14285714285714,2.121875,2.1,2.06428571428571,2.05555555555556,2
"77084","Houston","TX","Houston","Harris",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15948051086101,1.13378342599947,1.13973268529769,1.13333333333333,1.14785992217899,1.15635426749416,1.10899653979239,1.13316261203585,1.12410878226226,1.13973268529769,1.12869565217391,1.0545741012558,1.1283950617284,1.105,1.09466989186113,1.12283360228808,1.09888416578108,1.11019283746556,1.16839504401072,1.21508379888268
"60640","Chicago","IL","Chicago","Cook",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,1.5525974025974,1.5,1.52753623188406,1.47222222222222,1.61194029850746,1.63333333333333,1.625,1.59045454545455,1.63333333333333,1.61538461538462,1.6,1.57894736842105,1.55537518037518,1.55,1.59,1.66666666666667,1.68019480519481,1.7004746835443,1.7,1.6551724137931,1.68108832914658,1.72222222222222,1.63636363636364,1.58333333333333,1.54166666666667,1.66779279279279,1.68237250554324,1.7,1.71428571428571,1.76666666666667,1.75454545454545,1.71428571428571,1.70714285714286,1.6790259230165,1.63793103448276
"94109","San Francisco","CA","San Francisco","San Francisco",9,,,,,,,,,,,,,,,,,,,,3.03347280334728,3.01983100821652,3.25,3,2.95,3,3.00221238938053,3.21428571428571,3.48083333333333,3.23183573183573,3.39285858697498,3.53128479180583,3.3452807646356,3.57603686635945,3.55555555555556,3.65413533834586,3.94632206759443,3.71385083713851,3.94928229665072,3.92083758937691,4,4.10748299319728,4.29166666666667,4.48430493273543,4.44444444444444,4.16666666666667,4.36151079136691,4.37825190699365,4.27272727272727,4.22661870503597,4.22661870503597,4.29909532215357,4.36142766459102,4.44444444444444,4.40129171151776,4.32374012770342,4.42712875034737,4.36363636363636,4.36257357750164,4.410433244916,4.46805555555556,4.58762886597938,4.54545454545455,4.61265501269984,4.76136363636364,4.72103342125738,4.63917525773196,4.77272727272727,4.8469387755102,4.72383838383838,4.55352348993289,4.61091530054645,4.79333333333333,4.72383838383838,4.68783638320775,4.74683544303798,4.65555555555556,4.64679939516129,4.65513203786746,4.60122699386503,4.5492069431703,4.4763209013209,4.66666666666667,4.55932917713668,4.8809137183152,4.73432601880878,4.71204188481675,4.625,4.57317073170732,4.625,4.53484848484849,4.58135860979463,4.49330808080808,4.55714178657074
"10016","New York","NY","New York","New York",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18072289156626,5.15011147187256,5.10102040816327,5.094576040023,5.10259067357513,5.1524201853759,5.12111111111111,5.18996960486322,5.18743109151047,5.24246395806029,5.21172638436482,5.20922288642186,5.21015127287495,5.26315789473684,5.19230769230769,5.13544912984884,5.12018511232614,5.11921458625526,5.13698630136986,5.15184453227931,5.14705882352941,5.11086529006883,5.1524201853759,5.15196766844553,5.10277777777778,5.15675532193206,5.11086529006883,5.04587155963303,5.0117994100295,4.96103896103896,5.12820512820513,5.18590998043053,5.27586648193589,5.23379174852652,5.27529761904762,5.26942474866843,5.28108672936259,5.25773195876289,5.17374187469056,5.13538748832867
