"RegionName","City","State","Metro","CountyName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
"11375","New York","NY","New York","Queens",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2216844143272,2.25,2.25,2.2216844143272,2.15460858585859,2.2,2.23333333333333,2.27636363636364,2.29081632653061,2.28095238095238,2.29166666666667,2.27272727272727,2.25806451612903,2.26923076923077,2.27272727272727,2.35,2.28339947089947,2.27272727272727,2.35507246376812,2.24741666666667,2.29557952622673,2.25,2.2554347826087,2.27272727272727,2.36136363636364,2.33830845771144,2.34215885947047,2.39194444444444,2.35341864018335,2.38280769230769,2.27272727272727,2.27272727272727,2.30909090909091,2.35294117647059,2.35555555555556,2.35555555555556,2.33333333333333,2.32575757575758,2.33333333333333,2.32067510548523,2.35507246376812
"60647","Chicago","IL","Chicago","Cook",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.495,1.4,1.4,1.375,1.39583333333333,1.42272727272727,1.4125,1.39285714285714,1.39285714285714,1.45009457755359,1.46153846153846,1.5,1.36363636363636,1.4375,1.41509433962264,1.37797619047619,1.43888888888889,1.5,1.50669734571452,1.33333333333333,1.5,1.55746527777778,1.6,1.54545454545455,1.52045454545455,1.5,1.44174208144796,1.42441860465116,1.41666666666667,1.48807450628366,1.49791666666667,1.5625,1.60901045856798,1.56139184397163,1.65,1.58578431372549,1.64558823529412,1.6409666283084,1.5,1.52941176470588,1.56521739130435,1.6,1.63610197368421,1.65,1.67173252279635,1.7,1.7,1.69115384615385,1.68792553191489,1.621875,1.61538461538462
"37211","Nashville","TN","Nashville","Davidson",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12446215225896,1.04166666666667,1.05644546147979,1.08024528038477,1.10121847209388,1.06700655498908,1.07913669064748,1.00685518423308,0.980207055214724,1.04166666666667,1.04851973684211,1.12142857142857,1.11111111111111,1.12612612612613,1.13241739561894,1.14605543710021,1.16707616707617,1.16326530612245,1.1768661735037,1.16631809748693
"60618","Chicago","IL","Chicago","Cook",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38675213675214,1.32916666666667,1.28785714285714,1.25735294117647,1.25725338491296,1.25,1.27525252525253,1.3,1.3,1.3,1.3,1.425,1.4,1.399,1.375,1.31818181818182,1.295,1.25,1.26470588235294,1.32916666666667,1.371875,1.25,1.375,1.41666666666667,1.42481203007519,1.40454545454545,1.4,1.34807692307692,1.4,1.375,1.38636363636364,1.4,1.41042780748663,1.40909090909091,1.399,1.42857142857143,1.42678571428571,1.48543140028289,1.5,1.46842105263158,1.40909090909091,1.45,1.45328282828283,1.5,1.57916666666667,1.5,1.49583333333333,1.45833333333333,1.45,1.47916666666667,1.44444444444444,1.41666666666667,1.4
"10029","New York","NY","New York","New York",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56127703398558,5.56897818746174,5.5766793409379,5.56127703398558,5.66426364572606,5.66426364572606,5.66426364572606,5.66426364572606,5.66426364572606,5.56127703398558,5.56127703398558,5.22533409698358,5.15463917525773,5.15463917525773,4.73954545454545,4.91666666666667,5.15463917525773,5.15463917525773,5.15463917525773
"20002","Washington","DC","Washington","District of Columbia",16,,,,,,,,,,,,,,,,,,,,,,,,,,2.78501628664495,2.82899054820981,2.82769378393741,2.81187080536913,2.81749639443605,2.80542563143124,2.73830935251799,2.78490893321769,2.73366927958193,2.63734745554738,2.80125899280576,2.88590604026846,2.73849824698091,2.67513570864587,2.69963235294118,2.6510067114094,2.48959799957198,2.39561556329849,2.57031375231093,2.68712186689715,2.69576490924806,2.6865671641791,2.51981473891233,2.6625,2.61981175879573,2.54784081287045,2.63795531573544,2.64718167738302,2.59992765140009,2.61904761904762,2.61904761904762,2.61082910321489,2.68572699012317,2.67582760774516,2.66666666666667,2.57907040654671,2.58982116444803,2.71062271062271,2.60917427907817,2.57743285198831,2.66666666666667,2.80065606325774,2.73600270419765,2.86844526218951,2.72775525960239,2.67210054753609,2.61422233624618,2.68142495936428,2.62445495126928,2.61480787253983,2.68199233716475,2.85647279549719,2.80248707854895,2.73828756058158,2.7542908762421,2.81161290322581,2.79703423046773,2.90053475935829,2.84645669291339,2.8570249095476,2.74332472006891
"20009","Washington","DC","Washington","District of Columbia",17,,,,,,,,,,,,,3.08732612055641,3.2260162601626,3.08718133551437,2.83718329559539,2.80548245614035,2.73466371027347,3.01483444387155,2.95508274231678,3.26389902802073,3.56249704695577,3.48591549295775,3.59836065573771,3.59699804977054,3.59963603275705,3.40627973358706,3.59890965732087,3.63006230529595,3.40382013890237,3.24011299435028,3.28571428571429,3.17454652224977,3.29690382081686,3.12849162011173,3.14403765690377,2.86259617771159,3.09278350515464,3.287841191067,3.2,3.16377171215881,3.16416433709206,3.12771302518398,2.97253016240706,2.91375760830648,2.99583333333333,3.00311203319502,3.22033898305085,2.94117647058824,2.9491833030853,3.09090909090909,2.95394374944548,3.02399191403341,3.03865592564464,3.10126582278481,3.08333333333333,3.20987654320988,3.2827731092437,3.31475186947655,3.19169256669257,3.21992709599028,3.20986308460251,3.08823529411765,3.17352941176471,3.26086956521739,3.26000467508181,3.2652841781874,3.17248908296943,3.28795811518325,3.29439876670093,3.28494623655914,3.32323964068386,3.30309498399146,3.25641611315079,3.34429824561404,3.27170610575519,3.22052401746725,3.35680125508959,3.48837209302326,3.36602870813397,3.38333333333333,3.38102992106605,3.38645418326693,3.62843365480545,3.54044257359174,3.4153701968135
"37042","Clarksville","TN","Clarksville","Montgomery",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64687235841082,0.666666666666667,0.61875,0.675,0.657894736842105,0.666666666666667,0.634671179883946,0.654545454545455,0.65,0.666666666666667,0.666666666666667,0.677083333333333,0.677083333333333,0.675,0.675,0.675
"60613","Chicago","IL","Chicago","Cook",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.56666666666667,1.5625,1.5625,1.5625,1.60551087019875,1.45,1.55625,1.59574468085106,1.65829145728643,1.69230769230769,1.6625,1.61016949152542,1.57142857142857,1.57603686635945,1.585,1.64705882352941,1.69090909090909,1.65,1.65,1.694375,1.68181818181818,1.78743961352657,1.7,1.68316831683168,1.56521739130435,1.59598273952725,1.63181818181818,1.63717171717172,1.6975,1.75,1.72727272727273,1.75,1.77272727272727,1.71428571428571,1.695,1.66666666666667,1.66666666666667
"77036","Houston","TX","Houston","Harris",20,,,,,,,,,,,,,,,,,,,,,,,,,,0.69941713794633,0.69941713794633,0.716550728408572,0.720129584889084,0.732050810014727,0.677083333333333,0.682926829268293,0.69047619047619,0.714990138067061,0.707915273132664,0.71078431372549,0.704073377307073,0.682926829268293,0.682926829268293,0.704073377307073,0.700231481481482,0.707915273132664,0.709349793429077,0.706362280015752,0.704073377307073,0.71078431372549,0.717217787913341,0.717547292889759,0.713333991314647,0.717804296255521,0.71078431372549,0.717804296255521,0.720129584889084,0.721868365180467,0.715883668903803,0.71078431372549,0.721868365180467,0.743444612685365,0.729945774121167,0.761904761904762,0.717804296255521,0.721868365180467,0.724808528139972,0.721868365180467,0.727748691099476,0.724808528139972,0.724808528139972,0.71078431372549,0.713333991314647,0.721868365180467,0.71078431372549,0.721868365180467,0.727748691099476,0.717217787913341,0.713333991314647,0.724808528139972,0.732142857142857,0.766104579510554,0.759013282732448,0.764604810996564,0.769991915357306,0.776105362182502,0.782732447817837,0.789634146341463,0.822262983923474,0.82135523613963
"10463","New York","NY","New York","Bronx",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.076,2.10421686746988,2.10843373493976,1.99,2.06310679611651,2.07272727272727,2.06,2.07272727272727,2.07272727272727,2.05882352941176,2.11166666666667,2.10882352941176,2.09166666666667,2.13571428571429,2.18181818181818,2.18108108108108,2.21175166297118,2.18181818181818,2.13818181818182,2.11805555555556,2.14,2.238,2.24816034082107,2.24632068164214,2.27272727272727,2.26372093023256,2.24038461538462,2.20416666666667,2.16666666666667,2.21663874930207,2.18541666666667,2.14,2.20416666666667,2.125,2.14,2.16194968553459,2.24,2.14,2.13636363636364,2.25,2.1625,2.14,2.13,2.255,2.14291666666667,2.255,2.25,2.25,2.25,2.25,2.30769230769231
"60625","Chicago","IL","Chicago","Cook",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30750265276824,1.29496402877698,1.25,1.25,1.25,1.28637090327738,1.33333333333333,1.3,1.4,1.38888888888889,1.37299465240642,1.4,1.40454545454545,1.375,1.33333333333333,1.33333333333333,1.35714285714286,1.4,1.4,1.42083333333333,1.41666666666667,1.42643540669856,1.43465909090909,1.5,1.5,1.47779411764706,1.32916666666667,1.35,1.35,1.4,1.40264317180617,1.41935483870968,1.4875,1.49074324324324,1.5,1.55263157894737,1.5,1.4975,1.45
"77433","Cypress","TX","Houston","Harris",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17508710801394,1.13740458015267,1.13244444444444,1.13386524822695,1.13931297709924,1.14933020465144,1.16137835268958,1.18308550185874,1.15175097276265,1.20841644754738,1.24477351916376,1.24755007503099
"75287","Dallas","TX","Dallas-Fort Worth","Dallas",24,,,,,,,,,,0.842050941128722,0.814814814814815,0.832635983263598,0.836779107725789,0.869565217391304,0.879932091694357,0.862015111402755,0.867165575304022,0.865544224300668,0.874649204864359,0.878060138643225,0.881742738589212,0.887557208237986,0.891573495716989,0.868995633187773,0.904866175475528,0.896122098846646,0.902485898835517,0.909933697119052,0.904545454545455,0.909787234042553,0.93,0.927068448837025,0.921332706466263,0.913430420711974,0.917430801745296,0.941470309239234,0.983157894736842,0.979147778785131,0.980535164574947,0.981357092336124,0.980232360881556,0.971944929455917,0.973453996983409,0.972549019607843,0.980370774263904,0.991457262516657,1.00090661831369,1.00950689745411,1.03690685413005,1.01031814273431,1.03465636497425,1.00816326530612,1.00816326530612,1.02259215219976,1.01087941976428,1.00601891659501,1.04634631858367,1.04481546572935,1.0695652173913,1.07647942672215,1.08435852372583,1.07261120658886,1.10454545454545,1.10652173913043,1.14153726708075,1.1247271695906,1.13923311961531,1.12947882736156,1.15923236514523,1.14021739130435,1.14715025906736,1.16431079894644,1.19009216589862,1.10893240839148,1.10079051383399,1.09146303258145,1.1720207253886,1.12538860103627,1.20342857142857,1.17345276872964,1.19037910957746,1.20354844431898,1.18189899859676,1.21631999508267,1.21955376527469,1.20574712643678
"77077","Houston","TX","Houston","Harris",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26916467302208,1.16166505324298,1.02595296025953,1.05185185185185,1.0191637630662,1.04131545338442,1.07578397212544,1.10287707061901,1.10675818981644,1.27368421052632,1.15180102915952,1.15180102915952,1.15180102915952,1.17221783390123,1.10162006975853,1.14824335904027,1.14824335904027,1.14465437241083,1.14365129342573,1.13988580750408,1.1524334251607,1.16666666666667,1.21565934065934,1.16344471171521,1.15867480383609,1.16346153846154,1.16082681442851,1.16346153846154,1.16963670428116,1.14782966703668,1.1531283046607,1.18247287691732,1.15342465753425,1.17506874427131,1.17988929889299,1.22168720883221,1.21656488416043,1.17110616189844,1.14472537053182,1.15067519545131,1.18672795851014,1.17126960332103,1.14427860696517,1.12024221453287,1.18306351183064,1.10042388167388,1.09382536744785,1.13186877475099,1.13269230769231,1.13459515621306,1.14258643895339,1.11038394415358,1.12024221453287,1.18015665796345,1.18061510476106
"28277","Charlotte","NC","Charlotte","Mecklenburg",26,,,,,,,,,,,,,,0.862211221122112,0.875117113740865,0.862533692722372,0.862533692722372,0.884735202492212,0.887700534759358,0.887700534759358,0.896551724137931,0.897683337000597,0.887700534759358,0.905742145178765,0.897477327872808,0.933713034932547,0.93161094224924,0.925679231268894,0.88043114973262,0.920682730923695,0.942857142857143,0.941955193482688,0.916496945010183,0.903832248734635,0.873161764705882,0.867708248933182,0.904536989468276,0.935875216637782,0.960275019098549,0.951091703056769,0.929387161063618,0.917788802267895,0.916769859009405,0.938478433442134,1.015625,0.95334437910625,0.923076923076923,0.923076923076923,0.98437197131227,0.946048632218845,0.952399131420055,0.970081595648232,1.0158201498751,1.007409881265,0.9765625,1.00137490085497,1.02570741211469,1.04079933388843,1.04166666666667,1.10281412315134,1.12945264986968,1.07663125948407,1.07211538461538,1.0667215815486,1.09976433621367,1.06985573272589,1.10032362459547,1.13899827730351,1.13527167973132,1.0863127090301,1.14826752618856,1.15320566194838,1.19114744693058,1.06781691887563,1.0126744584821,0.978917861799218,1.04288843123795,1.07997218358832,1.08506944444444,1.10163652024117,1.12841839447103,1.14099053414469,1.16256684491979,1.18566176470588,1.151421472937,1.17150347222222
"85032","Phoenix","AZ","Phoenix","Maricopa",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944022770398482,0.932478590949466,1.02112676056338,0.982419855222337,0.987525987525988,0.953475572626353,0.950623700623701,0.936590436590437,0.988565488565489,0.946985446985447,0.944464607652463,0.951143451143451,1.02716468590832,1.01421064314296,0.98122866894198,1.02390852390852,1.02436323366556,1.08277591973244,1.04075753494358,0.99514491867433,1.02966042966043,1.02598752598753
"07030","Hoboken","NJ","New York","Hudson",28,,,,,2.44495790629575,2.44902039184326,2.49643366619116,2.60164280469897,2.5906862745098,2.52417499199021,2.52753618443787,2.53854723707665,2.61353420568655,2.72533849129594,2.76583629893238,2.7287143450136,2.75545713381841,2.71084337349398,2.75,2.75,2.67261904761905,2.7,2.70362407862408,2.75734853927203,2.75607638888889,2.77777777777778,2.83678646934461,2.85,2.81954887218045,2.77777777777778,2.75,2.82131661442006,2.77653436785039,2.75862068965517,2.77777777777778,2.83333333333333,2.8,2.79371980676328,2.81818181818182,2.79223684210526,2.80612244897959,2.78947368421053,2.79611368608787,2.79569892473118,2.85714285714286,2.875,2.9025,2.9723991507431,2.98210735586481,2.925,2.92445482866044,2.84584980237154,2.90834686147186,2.98988040478381,2.92893756003842,2.96570898980538,2.9822495215795,2.96138010540184,2.94903246559469,3,3.01420811042864,2.95454545454545,2.91973053273987,2.875,2.96834935897436,2.93622222222222,2.97297297297297,2.96875,2.94117647058824,2.96364762405225,2.89017341040462,3,2.89927536231884,2.85841950721307,2.95081967213115,2.875,2.95746388443018,2.97645692117492,3,3,3.0104363165688,3.04576243354749,3.01724137931034,3.03398058252427,3.04103908538694,3.05189431704885
"75034","Frisco","TX","Dallas-Fort Worth","Collin",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29411764705882,1.31685575364668,1.30005342643156,1.30005342643156,1.29545454545455,1.28296507483963,1.27297794117647,1.27058823529412,1.27508687550363,1.27057752004379,1.2865805766355,1.27906976744186,1.30964853545499,1.36756613879612,1.31528964862298,1.34075261158594,1.23209428830462,1.24261252441972,1.30168453292496,1.25856656052734,1.31944444444444,1.34526022304833,1.35586319218241,1.3092633114515,1.31748589846898,1.33428300094967,1.33306962025316,1.36356340288925
"11214","New York","NY","New York","Kings",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.725,1.8,1.79285714285714,1.66666666666667,1.75,1.7875,1.775,1.8047619047619,1.86194368755677,1.83333333333333,1.78309941520468,1.88888888888889,1.88888888888889,1.86666666666667,1.86120440191792,1.83854166666667,1.86194368755677,1.91060311284047,1.92120622568093,1.94736842105263,2,1.92857142857143,1.94444444444444,1.99956063268893,1.75,2,2.0916114790287,2.0625,2,2,2.2,2.20714285714286,2.11805555555556,2.07670454545455,2,2.125,2.125,2
"33160","Sunny Isles Beach","FL","Miami-Fort Lauderdale","Miami-Dade",31,,,,,,1.62150318592036,1.60599571734475,1.57842105263158,1.62410642608662,1.67915106117353,1.657824933687,1.60599571734475,1.60838904867895,1.70815072408537,1.69118624574508,1.7047619047619,1.650390625,1.65952890792291,1.68161434977578,1.76598995223192,1.78748758689176,1.73421052631579,1.70900577207493,1.75,1.7578125,1.78571428571429,1.80568882164077,1.78571428571429,1.7578125,1.75,1.74731182795699,1.80763624130971,1.82982769820064,1.93863323111771,1.9,1.95205479452055,1.94805194805195,1.93280361135482,1.84723003882674,1.83053557154277,1.84210526315789,1.88356164383562,1.85078141725541,1.87366167023555,2.06558125380402,2.0417637807212,1.98571903564948,1.9907100199071,2.00129115558425,1.97573036164264,2.10205005142934,2.09488601355514,2.02652910832719,2.1021021021021,2.07142857142857,2.1484375,2.05078125,2.02922077922078,2.1484375,2.197265625,2.09424083769634,2.14128740284792,2.13888287842725,2.08955223880597,2.01072386058981,2.02764976958525,2.02353852676634,2,1.98135198135198,2.02787494377399,1.99446954549225,1.90156599552573,1.96613930846875,1.89542483660131,2.11733234012488,1.87973756053291,1.93822910064717,2,2.1484375,1.97132616487455,1.99335548172757,2.00943643553356,2.01398167589235,2.08333333333333,2.11066165710746,2.0980554738278
"78704","Austin","TX","Austin","Travis",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49125874125874,1.47058823529412,1.51573426573427,1.54449101507925,1.63558011851274,1.53057550158395,1.59304511278195,1.59304511278195,1.59304511278195,1.52574407300017,1.5044814340589,1.48732517482517,1.51354895104895,1.55519005847953,1.57575757575758,1.61041819515774,1.67560321715818,1.71328671328671,1.68867647987301,1.70360689279748,1.74694890256614,1.76115485564304,1.80274566473988,1.73356518964152,1.823834676386,1.77549679520784,1.77619257215248,1.79562282961195,1.795,1.76470588235294,1.82215111963889,1.67914893617021,1.74163524976437,1.80274566473988,1.75298804780876,1.74119574119574,1.82521739130435,1.90806302508203,1.8261700095511,1.8,1.69728434504792,1.69937008339741,1.69172932330827,1.69756724207146,1.72963330670623,1.67832167832168,1.64651553316541,1.66446748350613,1.60020449897751,1.70005663030876,1.8126079447323,1.7393509127789,1.70231607629428,1.72868945042866,1.72875436554133,1.73853669923634,1.72353455818023
